id,true_eform,pred_eform,error,material_id,abs_error,mean_cn,hybridization
mp-1221861,-0.024653331674877,-0.0403186976909637,-0.0156653660160867,mp-1221861,0.015665366016086698,7.0,sp3-like
mp-1225150,-0.03692589892405,-0.0382803827524185,-0.0013544838283685,mp-1225150,0.0013544838283684954,6.0,sp3-like
mp-621092,0.038370312424244,0.0480086579918861,0.0096383455676421,mp-621092,0.0096383455676421,2.0,sp-like
mp-1214977,-0.469115513518518,-0.4789403080940246,-0.0098247945755066,mp-1214977,0.009824794575506612,2.75,sp2-like
mp-1220175,-0.320398954847223,-0.2838312685489654,0.0365676862982575,mp-1220175,0.03656768629825763,6.0,sp3-like
mp-570108,-0.071120068333328,-0.0555793941020965,0.0155406742312314,mp-570108,0.015540674231231497,5.0,sp3-like
mp-1219129,-0.049201108333332,-0.0478930696845054,0.0013080386488265,mp-1219129,0.001308038648826601,6.0,sp3-like
mp-1204815,-1.14938042607143,-1.23639178276062,-0.0870113566891901,mp-1204815,0.08701135668918991,3.0,sp2-like
mp-1246365,0.267275743333334,0.3538168370723724,0.0865410937390384,mp-1246365,0.0865410937390384,2.25,sp-like
mp-989460,-0.327481088636364,-0.360287606716156,-0.032806518079792,mp-989460,0.03280651807979201,2.0,sp-like
mp-1017172,0.384336538749999,0.3231635093688965,-0.0611730293811025,mp-1017172,0.06117302938110253,6.0,sp3-like
mp-758280,-2.04761909229885,-2.030470609664917,0.0171484826339329,mp-758280,0.017148482633932982,3.0,sp2-like
mp-623670,-1.79635180578125,-1.8025927543640137,-0.0062409485827636,mp-623670,0.006240948582763695,5.0,sp3-like
mp-571298,-0.305514456932524,-0.3091474175453186,-0.0036329606127946,mp-571298,0.0036329606127946112,4.0,sp3-like
mp-1181261,-1.48112181968018,-1.536664605140686,-0.0555427854605059,mp-1181261,0.05554278546050595,2.0,sp-like
mp-1037091,-2.83211284789063,-2.835953712463379,-0.0038408645727487,mp-1037091,0.0038408645727487922,6.0,sp3-like
mp-763567,-2.01558196633333,-2.081595659255981,-0.0660136929226515,mp-763567,0.06601369292265113,3.0,sp2-like
mp-1386486,2.84032815350694,0.4526974558830261,-2.387630697623914,mp-1386486,2.387630697623914,4.0,sp3-like
mp-1192074,-0.705672421818181,-0.5288978815078735,0.1767745403103074,mp-1192074,0.17677454031030748,2.3333333333333335,sp-like
mp-1246159,0.04497603861111,0.0420970395207405,-0.0028789990903694,mp-1246159,0.0028789990903694967,2.0,sp-like
mp-1193220,0.994781947884615,0.589172899723053,-0.405609048161562,mp-1193220,0.40560904816156207,1.6666666666666667,sp-like
mp-1246536,0.295275870869566,0.227239727973938,-0.068036142895628,mp-1246536,0.06803614289562804,2.0,sp-like
mp-1022081,0.404362317291666,0.4339997768402099,0.0296374595485439,mp-1022081,0.02963745954854391,8.0,sp3-like
mp-1290773,-1.70162522175439,-1.712535381317139,-0.0109101595627487,mp-1290773,0.010910159562748989,3.0,sp2-like
mp-3346817,-2.35252172225,-2.4149110317230225,-0.0623893094730223,mp-3346817,0.06238930947302235,3.0,sp2-like
mp-571510,-0.349447858527777,-0.3545403182506561,-0.0050924597228791,mp-571510,0.0050924597228790836,6.0,sp3-like
mp-1214914,-1.4173155915,-1.395784616470337,0.021530975029663,mp-1214914,0.021530975029663058,2.0,sp-like
mp-20808,1.40429961943333,1.4115090370178225,0.0072094175844923,mp-20808,0.007209417584492561,0.0,sp-like
mp-2795,-1.0136533575,-1.077004075050354,-0.063350717550354,mp-2795,0.06335071755035404,6.0,sp3-like
mp-638236,-1.08833896272727,-1.0720878839492798,0.0162510787779901,mp-638236,0.016251078777990147,2.0,sp-like
mp-1237751,-0.407221412410714,-0.3786995410919189,0.028521871318795,mp-1237751,0.028521871318795133,5.0,sp3-like
mp-1026534,0.3498399446875,0.3965318500995636,0.0466919054120635,mp-1026534,0.04669190541206358,6.0,sp3-like
mp-1225039,-0.178199140277777,-0.1968703269958496,-0.0186711867180726,mp-1225039,0.018671186718072608,6.0,sp3-like
mp-1227975,3.41647219,2.2162463665008545,-1.2002258234991454,mp-1227975,1.2002258234991454,3.0,sp2-like
mp-1225107,0.067711180789474,-0.026333138346672,-0.094044319136146,mp-1225107,0.094044319136146,3.6,sp3-like
mp-550547,-1.55683383377778,-1.5510238409042358,0.0058099928735442,mp-550547,0.005809992873544223,4.0,sp3-like
mp-698287,-1.81736947796875,-1.8038535118103027,0.0135159661584471,mp-698287,0.01351596615844719,2.0,sp-like
mp-1209799,-1.50375343285714,-1.4671008586883545,0.0366525741687855,mp-1209799,0.036652574168785534,6.0,sp3-like
mp-1196253,-0.3963105066875,-0.3669875264167785,0.0293229802707214,mp-1196253,0.0293229802707215,3.0,sp2-like
mp-6191,-0.614215378888888,-0.6093938946723938,0.0048214842164941,mp-6191,0.0048214842164941984,2.0,sp-like
mp-722472,0.542813569177756,0.4299454689025879,-0.1128681002751681,mp-722472,0.11286810027516814,2.6666666666666665,sp2-like
mp-780774,-2.02473461374098,-2.065274715423584,-0.0405401016826041,mp-780774,0.040540101682604135,3.0,sp2-like
mp-757952,-1.65655288955556,-1.6518094539642334,0.0047434355913265,mp-757952,0.004743435591326506,3.0,sp2-like
mp-995206,-0.590316962499999,-0.5126903057098389,0.0776266567901601,mp-995206,0.07762665679016012,3.0,sp2-like
mp-24328,-1.56201800925,-1.601238250732422,-0.0392202414824218,mp-24328,0.03922024148242209,3.0,sp2-like
mp-1178485,-1.612578506,-1.4508464336395264,0.1617320723604736,mp-1178485,0.1617320723604736,3.0,sp2-like
mp-1216447,-0.564129224618845,-0.499297559261322,0.0648316653575229,mp-1216447,0.06483166535752294,6.0,sp3-like
mp-1205551,-0.533074609333333,-0.5463226437568665,-0.0132480344235335,mp-1205551,0.013248034423533506,6.0,sp3-like
mp-546920,-1.35105739166667,-1.3145315647125244,0.0365258269541455,mp-546920,0.036525826954145524,1.0,sp-like
mp-1214952,0.225391833846154,0.2554445266723633,0.0300526928262092,mp-1214952,0.030052692826209287,1.0,sp-like
mp-2647164,-2.12738201816667,-2.197962999343872,-0.0705809811772022,mp-2647164,0.07058098117720224,4.0,sp3-like
mp-3182,-0.546342898124997,-0.5500550866127014,-0.0037121884877043,mp-3182,0.003712188487704382,6.0,sp3-like
mp-769558,-1.96252912112644,-1.9903233051300049,-0.0277941840035649,mp-769558,0.027794184003564926,3.0,sp2-like
mp-1038575,-2.81365514398437,-2.8170876502990723,-0.0034325063147022,mp-1038575,0.003432506314702266,0.0,sp-like
mp-1189886,-0.747118475555555,-0.7834025621414185,-0.0362840865858634,mp-1189886,0.03628408658586346,2.0,sp-like
mp-1203749,-0.086492103773351,-0.166812002658844,-0.080319898885493,mp-1203749,0.080319898885493,6.0,sp3-like
mp-1009848,0.558050383749999,0.4951750636100769,-0.0628753201399221,mp-1009848,0.06287532013992214,4.0,sp3-like
mp-1180585,-1.31089547262599,-1.2335422039031982,0.0773532687227918,mp-1180585,0.0773532687227918,3.0,sp2-like
mp-1223019,-0.275397878333334,-0.2125910222530365,0.0628068560802975,mp-1223019,0.06280685608029751,5.0,sp3-like
mp-1214213,-1.40368267295455,-1.256401777267456,0.1472808956870939,mp-1214213,0.1472808956870939,2.0,sp-like
mp-850713,-1.75924218875,-1.6940670013427734,0.0651751874072266,mp-850713,0.06517518740722661,3.0,sp2-like
mp-684623,-0.998357361842106,-1.0461366176605225,-0.0477792558184164,mp-684623,0.047779255818416466,6.0,sp3-like
mp-1039719,-2.82628202181843,-2.837413787841797,-0.0111317660233667,mp-1039719,0.01113176602336674,6.0,sp3-like
mp-1209054,-0.433493595624998,-0.3520802855491638,0.0814133100758341,mp-1209054,0.08141331007583419,5.8,sp3-like
mp-1026807,0.21630037875,0.2168018817901611,0.0005015030401611,mp-1026807,0.0005015030401611109,6.0,sp3-like
mp-1197388,-0.009232012941173,-0.0348993763327598,-0.0256673633915868,mp-1197388,0.025667363391586803,6.0,sp3-like
mp-1017229,0.346799553203125,0.5689433813095093,0.2221438281063842,mp-1017229,0.22214382810638428,6.0,sp3-like
mp-1223943,1.433326110875,2.0382230281829834,0.6048969173079835,mp-1223943,0.6048969173079835,6.0,sp3-like
mp-1016630,0.667836938124999,0.6327019929885864,-0.0351349451364125,mp-1016630,0.035134945136412576,8.0,sp3-like
mp-999290,-0.255708814687498,-0.1521391868591308,0.1035696278283671,mp-999290,0.1035696278283672,7.0,sp3-like
mp-1224620,0.050510348991227,0.1012765392661094,0.0507661902748824,mp-1224620,0.0507661902748824,6.0,sp3-like
mp-560121,-1.156089786625,-1.161787033081055,-0.0056972464560547,mp-560121,0.005697246456054961,3.0,sp2-like
mp-1189984,-0.225040205,-0.2977131903171539,-0.0726729853171539,mp-1189984,0.07267298531715388,6.0,sp3-like
mp-1182024,1.676839478125,1.1594046354293823,-0.5174348426956177,mp-1182024,0.5174348426956177,3.0,sp2-like
mp-1237806,-0.561445361521738,-0.5287743210792542,0.0326710404424838,mp-1237806,0.03267104044248381,3.0,sp2-like
mp-7130,-0.276268568000001,-0.3104800581932068,-0.0342114901932057,mp-7130,0.034211490193205796,6.0,sp3-like
mp-1213666,-0.327113668749999,-0.3876557052135467,-0.0605420364635477,mp-1213666,0.06054203646354772,1.0,sp-like
mp-1035738,-2.63427582734375,-2.6434500217437744,-0.0091741944000243,mp-1035738,0.009174194400024316,6.0,sp3-like
mp-1033178,-1.9691768815625,-2.021953582763672,-0.0527767012011719,mp-1033178,0.05277670120117195,0.0,sp-like
mp-1064469,-0.46604550125,-0.294883519411087,0.1711619818389129,mp-1064469,0.171161981838913,7.0,sp3-like
mp-1001608,0.749308806547618,1.305192947387695,0.5558841408400773,mp-1001608,0.5558841408400771,2.5416666666666665,sp2-like
mp-1214816,-0.206064091526315,-0.17074516415596,0.0353189273703549,mp-1214816,0.035318927370355,5.0,sp3-like
mp-866650,-1.33125131153846,-1.307827711105347,0.0234236004331134,mp-866650,0.0234236004331132,4.0,sp3-like
mp-1647692,-1.71527772083333,-1.7273526191711426,-0.0120748983378125,mp-1647692,0.0120748983378125,3.0,sp2-like
mp-570588,-0.155140302687499,-0.1367108672857284,0.0184294354017705,mp-570588,0.01842943540177061,4.0,sp3-like
mp-1214278,0.038527733,-0.0086048170924186,-0.0471325500924186,mp-1214278,0.0471325500924186,3.076923076923077,sp2-like
mp-6026,-2.24887611070533,-2.160053014755249,0.0888230959500808,mp-6026,0.08882309595008087,3.0,sp2-like
mp-1197923,0.28489274563492,0.2315330505371093,-0.0533596950978106,mp-1197923,0.053359695097810717,2.9836065573770494,sp2-like
mp-2049878,0.01291443,0.0150515660643577,0.0021371360643577,mp-2049878,0.002137136064357701,3.0,sp2-like
mp-633538,0.297465492583333,0.3524038195610046,0.0549383269776716,mp-633538,0.05493832697767159,4.0,sp3-like
mp-1196217,0.553765741307867,0.8124111890792847,0.2586454477714176,mp-1196217,0.2586454477714176,1.75,sp-like
mp-1246344,0.276130088863634,0.2942509353160858,0.0181208464524518,mp-1246344,0.018120846452451822,2.0,sp-like
mp-1211932,-1.50791053155172,-1.3573596477508545,0.1505508838008655,mp-1211932,0.15055088380086556,2.0,sp-like
mp-1067129,2.21219270788194,2.0623276233673096,-0.1498650845146305,mp-1067129,0.14986508451463054,4.0,sp3-like
mp-1025264,-0.203657185714283,-0.1677745878696441,0.0358825978446388,mp-1025264,0.0358825978446389,6.0,sp3-like
mp-1214915,-0.616240705434781,-0.5729399919509888,0.0433007134837922,mp-1214915,0.043300713483792275,6.0,sp3-like
mp-1212716,-0.963853867500002,-0.9853534698486328,-0.0214996023486307,mp-1212716,0.021499602348630797,2.0,sp-like
mp-654165,0.148128300793646,0.0925693288445472,-0.0555589719490987,mp-654165,0.0555589719490988,2.0,sp-like
mp-629560,-0.55733470433424,-0.5596825480461121,-0.002347843711872,mp-629560,0.002347843711872022,2.0,sp-like
mp-10718,1.426484679,1.2590458393096924,-0.1674388396903077,mp-10718,0.1674388396903077,0.0,sp-like
mp-22403,0.210584304545454,0.2942343652248382,0.0836500606793842,mp-22403,0.08365006067938421,2.0,sp-like
mp-1192742,-0.0944866545,-0.0014224573969841,0.0930641971030159,mp-1192742,0.0930641971030159,6.0,sp3-like
mp-1246539,0.328097231666668,0.3470768332481384,0.0189796015814704,mp-1246539,0.01897960158147044,2.25,sp-like
mp-753487,-1.69988281533333,-1.6931805610656738,0.0067022542676562,mp-753487,0.006702254267656249,3.0,sp2-like
mp-1246822,0.015811335568178,0.1440254151821136,0.1282140796139356,mp-1246822,0.1282140796139356,2.0,sp-like
mp-1197710,-0.125922193086418,-0.1309658586978912,-0.0050436656114732,mp-1197710,0.005043665611473208,5.666666666666667,sp3-like
mp-1077316,-1.31913350666667,-1.2196651697158811,0.0994683369507887,mp-1077316,0.09946833695078894,4.0,sp3-like
mp-8129,-0.027513645,0.044504314661026,0.072017959661026,mp-8129,0.072017959661026,2.0,sp-like
mp-758565,-1.8935313702381,-1.883294939994812,0.010236430243288,mp-758565,0.01023643024328802,3.0,sp2-like
mp-1103294,-0.111134082708334,-0.1377365291118621,-0.0266024464035281,mp-1103294,0.0266024464035281,1.5,sp-like
mp-1079992,-0.802617876249999,-0.747291088104248,0.0553267881457509,mp-1079992,0.05532678814575098,6.0,sp3-like
mp-644101,-0.317643969583334,-0.3426279425621032,-0.0249839729787692,mp-644101,0.024983972978769198,4.0,sp3-like
mp-654812,1.133782794,1.501847267150879,0.3680644731508788,mp-654812,0.36806447315087887,0.0,sp-like
mp-1198967,0.827787546030086,0.9698541164398192,0.1420665704097333,mp-1198967,0.14206657040973325,3.0,sp2-like
mp-1219429,-2.06880829,-2.0362467765808105,0.0325615134191896,mp-1219429,0.03256151341918967,6.0,sp3-like
mp-1197697,-1.66369933199074,-1.6695492267608645,-0.0058498947701242,mp-1197697,0.005849894770124431,3.0,sp2-like
mp-1036759,-2.84414372289063,-2.8431038856506348,0.0010398372399951,mp-1036759,0.0010398372399951228,6.0,sp3-like
mp-1099230,-2.2570843190625,-2.255123376846313,0.0019609422161863,mp-1099230,0.0019609422161868117,6.0,sp3-like
mp-570037,0.252718088068184,0.2597482800483703,0.0070301919801863,mp-570037,0.0070301919801862844,1.0,sp-like
mp-1194394,-1.36079154724138,-1.4915763139724731,-0.130784766731093,mp-1194394,0.13078476673109307,3.0,sp2-like
mp-727078,-1.56724697375,-1.608014702796936,-0.0407677290469359,mp-727078,0.04076772904693593,1.0,sp-like
mp-1095137,-0.143415636250001,-0.052390418946743,0.091025217303258,mp-1095137,0.09102521730325801,5.5,sp3-like
mp-1033459,-2.1991853978125,-2.208660125732422,-0.0094747279199216,mp-1033459,0.009474727919921655,4.0,sp3-like
mp-1193869,-0.024991421153843,-0.0080394446849823,0.0169519764688607,mp-1193869,0.0169519764688607,6.0,sp3-like
mp-1077157,1.41654950333333,1.4288558959960938,0.0123063926627637,mp-1077157,0.012306392662763788,5.0,sp3-like
mp-3346464,-2.26675724191667,-2.293827772140503,-0.0270705302238329,mp-3346464,0.02707053022383299,3.0,sp2-like
mp-1214727,-0.384382372884616,-0.5598762631416321,-0.175493890257016,mp-1214727,0.17549389025701606,3.0,sp2-like
mp-1205245,-0.888648417733332,-0.6513398289680481,0.2373085887652839,mp-1205245,0.23730858876528393,6.0,sp3-like
mp-1201462,-0.40920677875,-0.3880345821380615,0.0211721966119384,mp-1201462,0.021172196611938476,2.6666666666666665,sp2-like
mp-1218401,2.5266303612963,1.4040002822875977,-1.1226300790087025,mp-1218401,1.1226300790087023,4.0,sp3-like
mp-1219510,0.457923230000002,0.4089707434177398,-0.0489524865822621,mp-1219510,0.0489524865822622,6.0,sp3-like
mp-935267,-2.42425688899123,-2.412543296813965,0.0117135921772653,mp-935267,0.011713592177265308,3.0,sp2-like
mp-565390,0.052838206666665,0.1140591129660606,0.0612209062993956,mp-565390,0.0612209062993956,1.8571428571428572,sp-like
mp-753899,-1.91442503283333,-1.8708336353302,0.0435913975031299,mp-753899,0.043591397503130125,3.0,sp2-like
mp-1102100,0.341416699583331,0.3898074030876159,0.0483907035042849,mp-1102100,0.048390703504284927,1.0,sp-like
mp-864841,-0.340147223214286,-0.287994772195816,0.0521524510184699,mp-864841,0.05215245101846999,6.0,sp3-like
mp-680054,-0.440198002083332,-0.4921489357948303,-0.0519509337114983,mp-680054,0.05195093371149834,4.3,sp3-like
mp-758080,-2.04229840608333,-2.0432300567626958,-0.0009316506793655,mp-758080,0.0009316506793659585,3.0,sp2-like
mp-1219777,0.191749084833332,-0.0735985115170478,-0.2653475963503798,mp-1219777,0.2653475963503798,6.0,sp3-like
mp-1188709,-0.041078075277777,-0.0588268674910068,-0.0177487922132298,mp-1188709,0.0177487922132298,2.0,sp-like
mp-14734,-2.32857412202586,-2.3542399406433105,-0.0256658186174507,mp-14734,0.025665818617450764,4.0,sp3-like
mp-558970,-1.06712777962963,-1.110777497291565,-0.043649717661935,mp-558970,0.04364971766193504,4.0,sp3-like
mp-752801,-2.01009005885057,-2.027739763259888,-0.0176497044093175,mp-752801,0.017649704409318012,3.0,sp2-like
mp-1212627,0.129663731312997,-0.1309657394886016,-0.2606294708015987,mp-1212627,0.2606294708015986,1.3333333333333333,sp-like
mp-1212966,-1.38377600653846,-1.380110263824463,0.003665742713997,mp-1212966,0.003665742713997,4.0,sp3-like
mp-1219260,-0.105589553333333,-0.0914111733436584,0.0141783799896745,mp-1219260,0.014178379989674597,6.0,sp3-like
mp-27274,-1.29097992575,-1.4510849714279177,-0.1601050456779174,mp-27274,0.1601050456779176,3.0,sp2-like
mp-552552,-1.62459407116858,-1.6682474613189695,-0.0436533901503897,mp-552552,0.04365339015038949,4.0,sp3-like
mp-1204893,-0.084175411447368,-0.1416483521461486,-0.0574729406987806,mp-1204893,0.0574729406987806,2.0,sp-like
mp-1202276,-1.65711047216667,-1.5361816883087158,0.1209287838579542,mp-1202276,0.12092878385795425,2.0,sp-like
mp-1203308,-0.605043263298612,-0.624039351940155,-0.018996088641543,mp-1203308,0.018996088641543007,3.3333333333333335,sp2-like
mp-571330,-0.282441754500001,-0.3454849421977997,-0.0630431876977987,mp-571330,0.06304318769779871,6.0,sp3-like
mp-672334,-0.865363583977273,-0.8924792408943176,-0.0271156569170446,mp-672334,0.02711565691704465,2.0,sp-like
mp-1196452,-0.4151255365,-0.4449060559272766,-0.0297805194272766,mp-1196452,0.02978051942727661,3.0,sp2-like
mp-8301,-2.582305724,-2.56488299369812,0.0174227303018796,mp-8301,0.017422730301879685,6.0,sp3-like
mp-1203788,-0.207668250119047,-0.2129172682762146,-0.0052490181571676,mp-1203788,0.0052490181571676064,4.0,sp3-like
mp-1247171,-0.729569926111111,-0.6084215641021729,0.1211483620089381,mp-1247171,0.12114836200893819,2.0,sp-like
mp-549565,-1.87292568537037,-1.8798894882202148,-0.0069638028498448,mp-549565,0.00696380284984488,4.0,sp3-like
mp-551740,-2.04021989314815,-2.0062899589538574,0.0339299341942926,mp-551740,0.03392993419429269,4.0,sp3-like
mp-7586,0.084183336249999,0.0500746741890907,-0.0341086620609082,mp-7586,0.034108662060908304,6.0,sp3-like
mp-7114,1.481500367,1.4998555183410645,0.0183551513410644,mp-7114,0.01835515134106447,0.0,sp-like
mp-556083,-1.82433785675,-1.7882657051086426,0.0360721516413573,mp-556083,0.03607215164135735,3.0,sp2-like
mp-1198447,0.30573321425,0.1733593940734863,-0.1323738201765136,mp-1198447,0.1323738201765137,3.0,sp2-like
mp-698357,-0.00542367617647,-0.0087482929229736,-0.0033246167465036,mp-698357,0.0033246167465036,2.0,sp-like
mp-1025339,-0.658054352142856,-0.6377183794975281,0.0203359726453279,mp-1025339,0.020335972645327938,6.0,sp3-like
mp-24476,-1.35842987702874,-1.3901634216308594,-0.0317335446021194,mp-24476,0.03173354460211941,3.0,sp2-like
mp-1104057,-0.963404925714286,-1.2605711221694946,-0.2971661964552086,mp-1104057,0.2971661964552086,2.0,sp-like
mp-21075,-1.122896435,-1.0729091167449951,0.0499873182550048,mp-21075,0.0499873182550048,6.0,sp3-like
mp-1228788,-0.363039029264703,-0.3485410213470459,0.014498007917657,mp-1228788,0.014498007917657096,6.0,sp3-like
mp-971683,0.121676485357143,0.2077500820159912,0.0860735966588482,mp-971683,0.08607359665884821,3.0,sp2-like
mp-1180014,-0.433317597012194,-0.2489411234855651,0.1843764735266288,mp-1180014,0.18437647352662892,1.9473684210526316,sp-like
mp-758948,-1.60347886612069,-1.5826297998428345,0.0208490662778555,mp-758948,0.020849066277855544,3.0,sp2-like
mp-1018164,0.91122566625,0.8590660095214844,-0.0521596567285156,mp-1018164,0.052159656728515635,4.0,sp3-like
mp-1104693,-0.273385921369046,-0.1225207224488258,0.1508651989202201,mp-1104693,0.1508651989202202,5.333333333333333,sp3-like
mp-1198382,-0.062632129051418,-0.0379985757172107,0.0246335533342072,mp-1198382,0.024633553334207303,2.4615384615384617,sp-like
mp-1018649,0.25237573517361,0.2537840902805328,0.0014083551069228,mp-1018649,0.0014083551069227762,4.0,sp3-like
mp-1661789,-2.05323571089491,-2.0205368995666504,0.0326988113282595,mp-1661789,0.03269881132825958,3.0,sp2-like
mp-1196807,0.807439312864582,0.4753346443176269,-0.3321046685469551,mp-1196807,0.33210466854695514,1.0,sp-like
mp-1078845,0.267769908749999,0.187341570854187,-0.080428337895812,mp-1078845,0.080428337895812,4.0,sp3-like
mp-1219177,-0.290807403333332,-0.2341000139713287,0.0567073893620032,mp-1219177,0.056707389362003285,6.0,sp3-like
mp-22827,-0.340123961176469,-0.3531091809272766,-0.0129852197508076,mp-22827,0.01298521975080763,6.0,sp3-like
mp-1105430,-1.14558094888889,-1.1958026885986328,-0.0502217397097428,mp-1105430,0.05022173970974286,2.0,sp-like
mp-1181349,-1.30980188946429,-1.336881160736084,-0.0270792712717939,mp-1181349,0.027079271271793992,2.0,sp-like
mp-1195870,-1.37693394205882,-1.3843742609024048,-0.0074403188435847,mp-1195870,0.007440318843584759,3.0,sp2-like
mp-1027903,0.2967168165625,0.3011480569839477,0.0044312404214477,mp-1027903,0.004431240421447713,0.0,sp-like
mp-1209664,-1.75947485179825,-1.7612488269805908,-0.0017739751823409,mp-1209664,0.0017739751823409033,2.0,sp-like
mp-1221888,0.04919483476293,0.0012195482850074,-0.0479752864779225,mp-1221888,0.047975286477922596,6.0,sp3-like
mp-758643,-1.91928507416667,-1.91477370262146,0.00451137154521,mp-758643,0.0045113715452100855,3.0,sp2-like
mp-1194908,-1.48731805279412,-1.398427128791809,0.088890924002311,mp-1194908,0.08889092400231102,2.5,sp2-like
mp-1217000,-0.379135578779069,-0.4566220641136169,-0.0774864853345479,mp-1217000,0.07748648533454788,2.5,sp2-like
mp-1197463,-1.295195015,-1.32649028301239,-0.0312952680123901,mp-1197463,0.03129526801238991,3.0,sp2-like
mp-1032348,-2.1434867290625,-2.158571720123291,-0.015084991060791,mp-1032348,0.015084991060791086,6.0,sp3-like
mp-757999,-2.09296888608333,-2.102731466293335,-0.0097625802100047,mp-757999,0.009762580210004757,3.0,sp2-like
mp-1196346,-1.10455682212766,-1.122074007987976,-0.017517185860316,mp-1196346,0.01751718586031603,6.0,sp3-like
mp-567966,-2.20467597304348,-2.2019920349121094,0.0026839381313705,mp-567966,0.002683938131370578,6.0,sp3-like
mp-753153,-3.25732840541667,-3.2672553062438965,-0.0099269008272266,mp-753153,0.009926900827226692,3.0,sp2-like
mp-709039,-1.31679623018519,-1.3313395977020264,-0.0145433675168362,mp-709039,0.01454336751683627,3.0,sp2-like
mp-632442,0.168746448571429,0.4474772214889526,0.2787307729175236,mp-632442,0.2787307729175236,6.0,sp3-like
mp-546864,-2.44847111071429,-2.4309873580932617,0.017483752621028,mp-546864,0.01748375262102808,2.0,sp-like
mp-1215218,-0.4934584521875,-0.4907342791557312,0.0027241730317688,mp-1215218,0.002724173031768806,6.0,sp3-like
mp-1199404,-1.84721818852371,-1.9755463600158687,-0.1283281714921591,mp-1199404,0.1283281714921587,2.25,sp-like
mp-1178348,-1.65977567820513,-1.6895952224731443,-0.0298195442680144,mp-1178348,0.029819544268014253,3.0,sp2-like
mp-1213777,-0.089139945954024,-0.0513485148549079,0.037791431099116,mp-1213777,0.0377914310991161,2.0,sp-like
mp-1588,-0.559002428576386,-0.7735265493392944,-0.2145241207629084,mp-1588,0.2145241207629084,1.5454545454545454,sp-like
mp-1001603,-0.342596214166666,-0.310051292181015,0.032544921985651,mp-1001603,0.03254492198565101,7.0,sp3-like
mp-1206269,-0.503325721,-0.4680991768836975,0.0352265441163024,mp-1206269,0.03522654411630244,6.0,sp3-like
mp-757737,-1.79338619197917,-1.8087291717529297,-0.0153429797737596,mp-757737,0.015342979773759646,3.0,sp2-like
mp-1014286,3.8011612690625,3.5936450958251958,-0.2075161732373045,mp-1014286,0.2075161732373041,4.0,sp3-like
mp-1197458,-1.39614869178788,-1.4624052047729492,-0.0662565129850691,mp-1197458,0.06625651298506918,2.0,sp-like
mp-1079313,-0.472618597999999,-0.4845422506332397,-0.0119236526332407,mp-1079313,0.011923652633240689,6.0,sp3-like
mp-546643,-1.62291479488889,-1.6799004077911377,-0.0569856129022476,mp-546643,0.056985612902247684,4.0,sp3-like
mp-557687,-1.17889353341667,-1.1563513278961182,0.0225422055205517,mp-557687,0.02254220552055175,3.0,sp2-like
mp-680493,-0.28214939675,-0.2907951176166534,-0.0086457208666534,mp-680493,0.008645720866653384,2.0,sp-like
mp-1179958,1.0079760105,1.3644635677337646,0.3564875572337647,mp-1179958,0.3564875572337647,2.0,sp-like
mp-1191671,-0.086244272045453,-0.0833440870046615,0.0029001850407914,mp-1191671,0.0029001850407914948,6.0,sp3-like
mp-1198824,-0.332954273734229,-0.316069632768631,0.0168846409655979,mp-1198824,0.016884640965597997,6.333333333333333,sp3-like
mp-1102779,0.179590865833334,0.2429247796535492,0.0633339138202151,mp-1102779,0.06333391382021519,7.0,sp3-like
mp-560717,-1.06274588666667,-1.1127773523330688,-0.0500314656663989,mp-560717,0.05003146566639893,3.0,sp2-like
mp-1226045,-0.133344591,-0.2153388261795044,-0.0819942351795043,mp-1226045,0.08199423517950438,6.666666666666667,sp3-like
mp-559618,-1.83291635646757,-1.7948195934295654,0.0380967630380044,mp-559618,0.038096763038004466,2.0,sp-like
mp-1200780,0.003876572156865,0.0080319494009017,0.0041553772440367,mp-1200780,0.004155377244036701,6.0,sp3-like
mp-757669,-1.61827354037037,-1.664386510848999,-0.0461129704786289,mp-757669,0.046112970478628945,3.0,sp2-like
mp-1221658,-0.218817269410529,-0.2450310587882995,-0.0262137893777705,mp-1221658,0.026213789377770497,6.0,sp3-like
mp-28522,-1.08862588625,-1.0246962308883667,0.0639296553616333,mp-28522,0.06392965536163331,6.0,sp3-like
mp-550593,-1.86514565759259,-1.874593734741211,-0.0094480771486209,mp-550593,0.009448077148620948,4.0,sp3-like
mp-569831,-0.588207202499999,-0.5781382918357849,0.0100689106642141,mp-569831,0.010068910664214115,5.666666666666667,sp3-like
mp-569221,-0.190308033750001,-0.1033110916614532,0.0869969420885477,mp-569221,0.08699694208854779,2.0,sp-like
mp-1196323,-1.46555735756481,-1.4633275270462036,0.0022298305186063,mp-1196323,0.0022298305186063683,2.0,sp-like
mp-12574,-0.441035856666668,-0.3866645097732544,0.0543713468934136,mp-12574,0.05437134689341361,6.0,sp3-like
mp-683792,-0.719497716851852,-0.7399131655693054,-0.0204154487174533,mp-683792,0.020415448717453377,2.1666666666666665,sp-like
mp-1226355,-0.111389423000001,-0.2458017468452453,-0.1344123238452443,mp-1226355,0.13441232384524432,6.0,sp3-like
mp-1220415,0.292302682549006,0.172562301158905,-0.1197403813901009,mp-1220415,0.11974038139010099,5.25,sp3-like
mp-1200776,-0.386399433806819,-0.4209328591823578,-0.0345334253755387,mp-1200776,0.03453342537553877,3.0,sp2-like
