Material,Target_FE,Predicted_FE,material_id,true_eform,pred_eform,abs_error,mean_cn,hybridization
mp-1220656,-0.0337544158101081,-0.0555617809295654,mp-1220656,-0.0337544158101081,-0.0555617809295654,0.0218073651194573,6.0,sp3-like
mp-1198774,-0.1982901692390442,-0.128770112991333,mp-1198774,-0.1982901692390442,-0.128770112991333,0.06952005624771118,4.0,sp3-like
mp-1205195,-0.173442929983139,-0.1199337244033813,mp-1205195,-0.173442929983139,-0.1199337244033813,0.053509205579757704,4.0,sp3-like
mp-569637,-1.9716278314590452,-2.0543253421783447,mp-569637,-1.9716278314590452,-2.0543253421783447,0.08269751071929954,6.0,sp3-like
mp-989466,0.1541269719600677,0.1102272272109985,mp-989466,0.1541269719600677,0.1102272272109985,0.0438997447490692,4.0,sp3-like
mp-23409,-1.3246681690216064,-1.336921453475952,mp-23409,-1.3246681690216064,-1.336921453475952,0.012253284454345481,6.0,sp3-like
mp-24328,-1.5620180368423462,-1.5731480121612549,mp-24328,-1.5620180368423462,-1.5731480121612549,0.011129975318908691,3.0,sp2-like
mp-1198370,-0.3472812175750732,-0.3046523332595825,mp-1198370,-0.3472812175750732,-0.3046523332595825,0.04262888431549067,5.25,sp3-like
mp-1214195,1.0130023956298828,1.932152271270752,mp-1214195,1.0130023956298828,1.932152271270752,0.9191498756408691,1.0,sp-like
mp-1247379,0.0570215955376625,-0.0983321666717529,mp-1247379,0.0570215955376625,-0.0983321666717529,0.1553537622094154,2.0,sp-like
mp-998893,0.0668839812278747,-0.0527665615081787,mp-998893,0.0668839812278747,-0.0527665615081787,0.1196505427360534,6.0,sp3-like
mp-633538,0.2974655032157898,0.0866045951843261,mp-633538,0.2974655032157898,0.0866045951843261,0.21086090803146368,4.0,sp3-like
mp-1077521,-0.4180208146572113,-0.4656819105148315,mp-1077521,-0.4180208146572113,-0.4656819105148315,0.047661095857620184,6.0,sp3-like
mp-1009878,0.205763503909111,0.2244004011154174,mp-1009878,0.205763503909111,0.2244004011154174,0.018636897206306402,8.0,sp3-like
mp-582994,-0.0739601552486419,0.2140616178512573,mp-582994,-0.0739601552486419,0.2140616178512573,0.2880217730998992,2.0,sp-like
mp-647035,-0.9383350014686584,-0.9619693160057068,mp-647035,-0.9383350014686584,-0.9619693160057068,0.02363431453704834,6.0,sp3-like
mp-10606,-0.338132232427597,-0.4365847110748291,mp-10606,-0.338132232427597,-0.4365847110748291,0.09845247864723211,6.0,sp3-like
mp-1179716,-1.3177533149719238,-1.4307960271835327,mp-1179716,-1.3177533149719238,-1.4307960271835327,0.11304271221160889,2.0,sp-like
mp-1200757,-0.1856799721717834,-0.0564802885055542,mp-1200757,-0.1856799721717834,-0.0564802885055542,0.1291996836662292,3.3333333333333335,sp2-like
mp-696174,-1.5367974042892456,-1.4186551570892334,mp-696174,-1.5367974042892456,-1.4186551570892334,0.11814224720001221,2.0,sp-like
mp-1104693,-0.2733859121799469,0.1817755699157714,mp-1104693,-0.2733859121799469,0.1817755699157714,0.4551614820957183,5.333333333333333,sp3-like
mp-1104832,-0.9407185912132264,-0.99214768409729,mp-1104832,-0.9407185912132264,-0.99214768409729,0.05142909288406361,3.0,sp2-like
mp-1103537,-0.2718153893947601,-0.1583551168441772,mp-1103537,-0.2718153893947601,-0.1583551168441772,0.11346027255058289,5.5,sp3-like
mp-1026630,0.2720540463924408,0.3660032749176025,mp-1026630,0.2720540463924408,0.3660032749176025,0.09394922852516169,4.0,sp3-like
mp-1221888,0.0491948351263999,0.0587220191955566,mp-1221888,0.0491948351263999,0.0587220191955566,0.009527184069156702,6.0,sp3-like
mp-10037,-0.2012281268835067,-0.2059768438339233,mp-10037,-0.2012281268835067,-0.2059768438339233,0.0047487169504166205,6.0,sp3-like
mp-559604,-0.8928112983703613,-0.8244291543960571,mp-559604,-0.8928112983703613,-0.8244291543960571,0.0683821439743042,2.4,sp-like
mp-1147570,0.1402989625930786,0.0968720912933349,mp-1147570,0.1402989625930786,0.0968720912933349,0.04342687129974371,2.0,sp-like
mp-23724,-1.8814730644226076,-1.877825140953064,mp-23724,-1.8814730644226076,-1.877825140953064,0.003647923469543679,3.0,sp2-like
mp-563,1.511879563331604,1.7413370609283447,mp-563,1.511879563331604,1.7413370609283447,0.22945749759674072,5.333333333333333,sp3-like
mp-1273249,-2.0749104022979736,-2.191617488861084,mp-1273249,-2.0749104022979736,-2.191617488861084,0.11670708656311035,3.0,sp2-like
mp-1189253,-0.3550590872764587,-0.3929722309112549,mp-1189253,-0.3550590872764587,-0.3929722309112549,0.0379131436347962,6.0,sp3-like
mp-1026421,0.2772705554962158,0.3956379890441894,mp-1026421,0.2772705554962158,0.3956379890441894,0.11836743354797358,0.0,sp-like
mp-1209486,-2.4573068618774414,-2.3607265949249268,mp-1209486,-2.4573068618774414,-2.3607265949249268,0.09658026695251465,3.0,sp2-like
mp-7140,-0.3018005788326263,-0.3547601699829101,mp-7140,-0.3018005788326263,-0.3547601699829101,0.052959591150283813,4.0,sp3-like
mp-1208465,-0.8371117115020752,-0.9139331579208374,mp-1208465,-0.8371117115020752,-0.9139331579208374,0.07682144641876221,3.0,sp2-like
mp-1036437,-2.69714903831482,-2.7638440132141118,mp-1036437,-2.69714903831482,-2.7638440132141118,0.06669497489929199,2.0,sp-like
mp-15660,-0.4330970346927643,-0.5800880193710327,mp-15660,-0.4330970346927643,-0.5800880193710327,0.14699098467826843,6.0,sp3-like
mp-555997,-1.0494534969329834,-0.9909070134162904,mp-555997,-1.0494534969329834,-0.9909070134162904,0.058546483516693004,2.0,sp-like
mp-549389,-2.0019402503967285,-1.9932835102081297,mp-549389,-2.0019402503967285,-1.9932835102081297,0.008656740188598855,4.0,sp3-like
mp-8540,-0.2710408270359039,-0.3248482942581177,mp-8540,-0.2710408270359039,-0.3248482942581177,0.0538074672222138,7.0,sp3-like
mp-1206911,-0.2451439052820205,-0.1929938793182373,mp-1206911,-0.2451439052820205,-0.1929938793182373,0.05215002596378321,6.0,sp3-like
mp-568286,0.0081888297572731,0.0902930498123169,mp-568286,0.0081888297572731,0.0902930498123169,0.0821042200550438,3.0,sp2-like
mp-1246883,0.1545514166355133,0.1303099393844604,mp-1246883,0.1545514166355133,0.1303099393844604,0.024241477251052912,2.0,sp-like
mp-1246356,0.1588851660490036,0.1822162866592407,mp-1246356,0.1588851660490036,0.1822162866592407,0.023331120610237094,2.0,sp-like
mp-29477,-0.0475731417536735,-0.1670589447021484,mp-29477,-0.0475731417536735,-0.1670589447021484,0.11948580294847491,4.0,sp3-like
mp-33065,-0.0315915904939174,0.0614768266677856,mp-33065,-0.0315915904939174,0.0614768266677856,0.093068417161703,6.0,sp3-like
mp-1018635,-0.1902294605970382,-0.2977147102355957,mp-1018635,-0.1902294605970382,-0.2977147102355957,0.10748524963855749,6.0,sp3-like
mp-729063,-1.3994566202163696,-1.3254852294921875,mp-729063,-1.3994566202163696,-1.3254852294921875,0.07397139072418213,3.0,sp2-like
mp-1201467,-0.7890933156013489,-0.8359225392341614,mp-1201467,-0.7890933156013489,-0.8359225392341614,0.0468292236328125,2.0,sp-like
mp-1087507,-0.40327188372612,-0.4553617238998413,mp-1087507,-0.40327188372612,-0.4553617238998413,0.052089840173721313,3.0,sp2-like
mp-995434,0.195911705493927,0.1970739364624023,mp-995434,0.195911705493927,0.1970739364624023,0.0011622309684752863,6.0,sp3-like
mp-1213393,-0.3002125322818756,-0.2374109029769897,mp-1213393,-0.3002125322818756,-0.2374109029769897,0.06280162930488592,3.0,sp2-like
mp-3747,-0.7612400650978088,-0.7384117841720581,mp-3747,-0.7612400650978088,-0.7384117841720581,0.022828280925750732,6.0,sp3-like
mp-1222229,-0.1153497844934463,-0.1200208663940429,mp-1222229,-0.1153497844934463,-0.1200208663940429,0.004671081900596605,4.0,sp3-like
mp-1213501,-0.8886793851852417,-0.9135439991950988,mp-1213501,-0.8886793851852417,-0.9135439991950988,0.024864614009857067,3.0,sp2-like
mp-553939,-2.674854516983032,-2.6193296909332275,mp-553939,-2.674854516983032,-2.6193296909332275,0.05552482604980424,3.0,sp2-like
mp-22747,-1.6080089807510376,-1.4426645040512085,mp-22747,-1.6080089807510376,-1.4426645040512085,0.1653444766998291,2.0,sp-like
mp-1079201,0.1806551814079284,0.1328524351119995,mp-1079201,0.1806551814079284,0.1328524351119995,0.0478027462959289,4.0,sp3-like
mp-1575,-0.1380300372838974,-0.075745940208435,mp-1575,-0.1380300372838974,-0.075745940208435,0.0622840970754624,5.0,sp3-like
mp-1212716,-0.9638538956642152,-0.9257181882858276,mp-1212716,-0.9638538956642152,-0.9257181882858276,0.03813570737838756,2.0,sp-like
mp-1201928,-1.2882691621780396,-1.1976256370544434,mp-1201928,-1.2882691621780396,-1.1976256370544434,0.09064352512359619,2.8,sp2-like
mp-3346429,-2.2713394165039062,-2.486736297607422,mp-3346429,-2.2713394165039062,-2.486736297607422,0.21539688110351562,3.0,sp2-like
mp-1640104,-1.8526756763458248,-1.897627711296081,mp-1640104,-1.8526756763458248,-1.897627711296081,0.04495203495025635,3.0,sp2-like
mp-10408,-0.6152923703193665,-0.5650335550308228,mp-10408,-0.6152923703193665,-0.5650335550308228,0.0502588152885437,2.0,sp-like
mp-2912507,-1.361364722251892,-1.6026235818862915,mp-2912507,-1.361364722251892,-1.6026235818862915,0.24125885963439941,3.0,sp2-like
mp-28979,0.2354278713464737,0.1994601488113403,mp-28979,0.2354278713464737,0.1994601488113403,0.03596772253513339,3.2,sp2-like
mp-569326,-0.7534914612770081,-0.744414210319519,mp-569326,-0.7534914612770081,-0.744414210319519,0.009077250957489014,5.833333333333333,sp3-like
mp-10611,-0.4280185997486114,-0.5313286781311035,mp-10611,-0.4280185997486114,-0.5313286781311035,0.10331007838249212,6.0,sp3-like
mp-759303,-0.310635358095169,-0.046555757522583,mp-759303,-0.310635358095169,-0.046555757522583,0.264079600572586,5.0,sp3-like
mp-1178485,-1.612578511238098,-1.622701644897461,mp-1178485,-1.612578511238098,-1.622701644897461,0.010123133659363015,3.0,sp2-like
mp-684020,-1.2631298303604126,-1.371510624885559,mp-684020,-1.2631298303604126,-1.371510624885559,0.10838079452514648,6.0,sp3-like
mp-1212737,-0.7775642275810242,-0.7684364318847656,mp-1212737,-0.7775642275810242,-0.7684364318847656,0.009127795696258545,1.3333333333333333,sp-like
mp-1245876,-0.2870611846446991,-0.5053008794784546,mp-1245876,-0.2870611846446991,-0.5053008794784546,0.2182396948337555,2.0,sp-like
mp-1028335,0.3505395948886871,0.3987617492675781,mp-1028335,0.3505395948886871,0.3987617492675781,0.04822215437889105,4.0,sp3-like
mp-1025175,-0.3497676253318786,-0.3006554841995239,mp-1025175,-0.3497676253318786,-0.3006554841995239,0.04911214113235468,6.0,sp3-like
mp-1226616,-0.3045573234558105,-0.2787016630172729,mp-1226616,-0.3045573234558105,-0.2787016630172729,0.025855660438537598,6.0,sp3-like
mp-995220,-0.3987240493297577,-0.4613111019134521,mp-995220,-0.3987240493297577,-0.4613111019134521,0.0625870525836944,3.0,sp2-like
mp-1032147,-2.152781248092652,-2.2246110439300537,mp-1032147,-2.152781248092652,-2.2246110439300537,0.0718297958374019,6.0,sp3-like
mp-28838,-0.2328282296657562,-0.3113362789154053,mp-28838,-0.2328282296657562,-0.3113362789154053,0.07850804924964908,6.0,sp3-like
mp-1222457,-0.1144961193203926,-0.2868454456329345,mp-1222457,-0.1144961193203926,-0.2868454456329345,0.1723493263125419,5.0,sp3-like
mp-1245918,0.0495153293013572,-0.0506678819656372,mp-1245918,0.0495153293013572,-0.0506678819656372,0.10018321126699439,2.0,sp-like
mp-760509,-1.600897192955017,-1.6590501070022583,mp-760509,-1.600897192955017,-1.6590501070022583,0.05815291404724121,3.0,sp2-like
mp-568381,-0.1962241232395172,-0.1168582439422607,mp-568381,-0.1962241232395172,-0.1168582439422607,0.07936587929725651,1.0,sp-like
mp-567655,-1.8577654361724851,-1.620144248008728,mp-567655,-1.8577654361724851,-1.620144248008728,0.2376211881637571,2.0,sp-like
mp-20182,-0.499750941991806,-0.435814619064331,mp-20182,-0.499750941991806,-0.435814619064331,0.06393632292747498,6.0,sp3-like
mp-1201838,-1.341194987297058,-1.453852891921997,mp-1201838,-1.341194987297058,-1.453852891921997,0.11265790462493896,2.5,sp2-like
mp-818615,-1.1938728094100952,-1.1123255491256714,mp-818615,-1.1938728094100952,-1.1123255491256714,0.08154726028442383,2.0,sp-like
mp-1228641,-0.2009952217340469,-0.2066558599472046,mp-1228641,-0.2009952217340469,-0.2066558599472046,0.0056606382131576816,6.0,sp3-like
mp-1022713,0.3789616823196411,0.3545706272125244,mp-1022713,0.3789616823196411,0.3545706272125244,0.0243910551071167,4.0,sp3-like
mp-1026547,0.2678068578243255,0.3554720878601074,mp-1026547,0.2678068578243255,0.3554720878601074,0.08766523003578192,6.0,sp3-like
mp-1246015,0.3563000559806824,0.427894115447998,mp-1246015,0.3563000559806824,0.427894115447998,0.07159405946731562,4.0,sp3-like
mp-649950,-1.040393948554993,-0.7990134358406067,mp-649950,-1.040393948554993,-0.7990134358406067,0.2413805127143862,2.0,sp-like
mp-27814,0.056117046624422,-0.1667283773422241,mp-27814,0.056117046624422,-0.1667283773422241,0.22284542396664608,2.0,sp-like
mp-758648,-1.69078266620636,-1.7456247806549072,mp-758648,-1.69078266620636,-1.7456247806549072,0.05484211444854714,3.0,sp2-like
mp-1105738,-0.8801416158676147,-0.9352357387542723,mp-1105738,-0.8801416158676147,-0.9352357387542723,0.055094122886657604,6.0,sp3-like
mp-1106292,0.4562289416790008,0.3451087474822998,mp-1106292,0.4562289416790008,0.3451087474822998,0.111120194196701,1.0,sp-like
mp-1221738,-1.1563425064086914,-1.077172875404358,mp-1221738,-1.1563425064086914,-1.077172875404358,0.0791696310043335,3.0,sp2-like
mp-1079828,0.9714518785476683,0.9443700313568116,mp-1079828,0.9714518785476683,0.9443700313568116,0.02708184719085671,4.0,sp3-like
mp-652200,-0.2366888225078582,0.0152597427368164,mp-652200,-0.2366888225078582,0.0152597427368164,0.25194856524467457,2.0,sp-like
mp-1031708,-2.3721206188201904,-2.452772855758667,mp-1031708,-2.3721206188201904,-2.452772855758667,0.08065223693847656,6.0,sp3-like
mp-510633,-1.6107572317123413,-1.4531304836273191,mp-510633,-1.6107572317123413,-1.4531304836273191,0.1576267480850222,3.0,sp2-like
mp-1092328,-0.4978525936603546,-0.4847184419631958,mp-1092328,-0.4978525936603546,-0.4847184419631958,0.013134151697158813,7.0,sp3-like
mp-1078935,0.1949745565652847,0.2335864305496215,mp-1078935,0.1949745565652847,0.2335864305496215,0.0386118739843368,4.0,sp3-like
mp-1014281,2.096777439117432,0.954181432723999,mp-1014281,2.096777439117432,0.954181432723999,1.142596006393433,1.3333333333333333,sp-like
mp-1034162,-2.5111348628997803,-2.6245760917663574,mp-1034162,-2.5111348628997803,-2.6245760917663574,0.11344122886657715,2.0,sp-like
mp-650526,-0.7716478705406189,-0.6178207397460938,mp-650526,-0.7716478705406189,-0.6178207397460938,0.15382713079452515,1.0,sp-like
mp-1099116,0.1904303431510925,0.2556976079940796,mp-1099116,0.1904303431510925,0.2556976079940796,0.06526726484298709,6.0,sp3-like
mp-510328,0.5595579743385315,0.5757606029510498,mp-510328,0.5595579743385315,0.5757606029510498,0.01620262861251831,6.333333333333333,sp3-like
mp-1182438,-1.73542058467865,-1.735856533050537,mp-1182438,-1.73542058467865,-1.735856533050537,0.00043594837188720703,1.0,sp-like
mp-10607,-0.5247685313224792,-0.5804694890975952,mp-10607,-0.5247685313224792,-0.5804694890975952,0.05570095777511597,6.0,sp3-like
mp-1034328,-2.5373361110687256,-2.629744052886963,mp-1034328,-2.5373361110687256,-2.629744052886963,0.0924079418182373,6.0,sp3-like
mp-1022051,0.3773479461669922,0.3059349060058594,mp-1022051,0.3773479461669922,0.3059349060058594,0.07141304016113281,6.0,sp3-like
mp-10858,-0.4216296970844269,-0.4783623218536377,mp-10858,-0.4216296970844269,-0.4783623218536377,0.056732624769210815,3.0,sp2-like
mp-13039,-2.5268242359161377,-2.5677669048309326,mp-13039,-2.5268242359161377,-2.5677669048309326,0.04094266891479492,2.0,sp-like
mp-1104611,-1.191437005996704,-1.2832424640655518,mp-1104611,-1.191437005996704,-1.2832424640655518,0.09180545806884766,6.0,sp3-like
mp-652854,-0.8860167264938354,-0.8832111954689026,mp-652854,-0.8860167264938354,-0.8832111954689026,0.0028055310249328613,2.0,sp-like
mp-1212613,-0.2964721918106079,-0.2462530136108398,mp-1212613,-0.2964721918106079,-0.2462530136108398,0.05021917819976812,3.0,sp2-like
mp-1037140,-2.7977216243743896,-2.8727517127990723,mp-1037140,-2.7977216243743896,-2.8727517127990723,0.07503008842468262,6.0,sp3-like
mp-1201974,-0.1877189874649047,-0.1322613954544067,mp-1201974,-0.1877189874649047,-0.1322613954544067,0.05545759201049799,3.0,sp2-like
mp-17420,0.2552025318145752,-0.0199455022811889,mp-17420,0.2552025318145752,-0.0199455022811889,0.2751480340957641,3.2,sp2-like
mp-1216158,-0.1991789489984512,-0.424140453338623,mp-1216158,-0.1991789489984512,-0.424140453338623,0.2249615043401718,2.0,sp-like
mp-745113,-0.7461098432540894,-0.7435123324394226,mp-745113,-0.7461098432540894,-0.7435123324394226,0.002597510814666748,2.0,sp-like
mp-1026458,0.3892970383167267,0.5346097946166992,mp-1026458,0.3892970383167267,0.5346097946166992,0.14531275629997253,6.0,sp3-like
mp-1191346,-0.0550979934632778,0.0146741867065429,mp-1191346,-0.0550979934632778,0.0146741867065429,0.0697721801698207,6.0,sp3-like
mp-1007768,-1.4699344635009766,-1.5310958623886108,mp-1007768,-1.4699344635009766,-1.5310958623886108,0.06116139888763428,3.0,sp2-like
mp-753487,-1.6998828649520874,-1.7301632165908811,mp-753487,-1.6998828649520874,-1.7301632165908811,0.030280351638793723,3.0,sp2-like
mp-707917,-0.3787536025047302,-0.3801937103271484,mp-707917,-0.3787536025047302,-0.3801937103271484,0.0014401078224181574,3.0,sp2-like
mp-680579,-0.1236321404576301,-0.0960555076599121,mp-680579,-0.1236321404576301,-0.0960555076599121,0.027576632797718006,2.0,sp-like
mp-13038,-2.4889490604400635,-2.5494041442871094,mp-13038,-2.4889490604400635,-2.5494041442871094,0.0604550838470459,2.0,sp-like
mp-10279,1.197182059288025,1.3154726028442385,mp-10279,1.197182059288025,1.3154726028442385,0.1182905435562136,0.0,sp-like
mp-1202637,-1.2691092491149902,-1.0672574043273926,mp-1202637,-1.2691092491149902,-1.0672574043273926,0.20185184478759766,2.6666666666666665,sp2-like
mp-754012,-1.7126227617263794,-1.827369809150696,mp-754012,-1.7126227617263794,-1.827369809150696,0.11474704742431663,3.0,sp2-like
mp-1209601,-0.0994216278195381,-0.0955851078033447,mp-1209601,-0.0994216278195381,-0.0955851078033447,0.0038365200161934038,2.0,sp-like
mp-1078624,-0.3227100074291229,-0.3004246950149536,mp-1078624,-0.3227100074291229,-0.3004246950149536,0.02228531241416931,7.0,sp3-like
mp-1182015,2.441445589065552,1.7056012153625488,mp-1182015,2.441445589065552,1.7056012153625488,0.7358443737030034,3.0,sp2-like
mp-1246920,0.2936561405658722,0.3221068382263183,mp-1246920,0.2936561405658722,0.3221068382263183,0.02845069766044611,2.25,sp-like
mp-1228623,0.5784745216369629,1.7620227336883545,mp-1228623,0.5784745216369629,1.7620227336883545,1.1835482120513916,3.0,sp2-like
mp-20908,-0.5213161110877991,-0.5467631816864014,mp-20908,-0.5213161110877991,-0.5467631816864014,0.025447070598602295,3.0,sp2-like
mp-1218173,-0.3224860727787018,-0.2555490732192993,mp-1218173,-0.3224860727787018,-0.2555490732192993,0.06693699955940247,6.0,sp3-like
mp-8127,-2.263282299041748,-2.254243850708008,mp-8127,-2.263282299041748,-2.254243850708008,0.009038448333740234,3.0,sp2-like
mp-1078473,-1.9826853275299072,-1.9602022171020508,mp-1078473,-1.9826853275299072,-1.9602022171020508,0.022483110427856445,3.0,sp2-like
mp-1028292,0.3714598417282104,0.4927864074707031,mp-1028292,0.3714598417282104,0.4927864074707031,0.12132656574249273,6.0,sp3-like
mp-21717,0.0651842653751373,0.1320626735687255,mp-21717,0.0651842653751373,0.1320626735687255,0.0668784081935882,6.666666666666667,sp3-like
mp-1190987,-0.2289833426475525,-0.0440403223037719,mp-1190987,-0.2289833426475525,-0.0440403223037719,0.18494302034378057,3.0,sp2-like
mp-780774,-2.0247344970703125,-2.0818734169006348,mp-780774,-2.0247344970703125,-2.0818734169006348,0.057138919830322266,3.0,sp2-like
mp-1078133,-0.079997718334198,-0.2233443260192871,mp-1078133,-0.079997718334198,-0.2233443260192871,0.1433466076850891,6.0,sp3-like
mp-1212962,-0.0867076143622398,-0.0448740720748901,mp-1212962,-0.0867076143622398,-0.0448740720748901,0.041833542287349694,6.0,sp3-like
mp-1226051,-0.1971168220043182,-0.1195906400680542,mp-1226051,-0.1971168220043182,-0.1195906400680542,0.07752618193626401,7.333333333333333,sp3-like
mp-1212036,-1.5117790699005127,-1.51651930809021,mp-1212036,-1.5117790699005127,-1.51651930809021,0.004740238189697266,2.0,sp-like
mp-1079635,-0.1148415505886077,-0.1006560325622558,mp-1079635,-0.1148415505886077,-0.1006560325622558,0.014185518026351901,6.0,sp3-like
mp-1226045,-0.1333445906639099,-0.0991445779800415,mp-1226045,-0.1333445906639099,-0.0991445779800415,0.03420001268386841,6.666666666666667,sp3-like
mp-20750,1.451479434967041,1.3778676986694336,mp-20750,1.451479434967041,1.3778676986694336,0.07361173629760742,0.0,sp-like
mp-1199252,-1.6698458194732666,-1.7765140533447266,mp-1199252,-1.6698458194732666,-1.7765140533447266,0.10666823387145996,3.0,sp2-like
mp-1025181,-0.3361012935638428,-0.3623790740966797,mp-1025181,-0.3361012935638428,-0.3623790740966797,0.026277780532836914,6.0,sp3-like
mp-762515,-1.5710108280181885,-1.5501251220703125,mp-762515,-1.5710108280181885,-1.5501251220703125,0.020885705947875977,3.0,sp2-like
mp-1247354,0.2914788722991943,0.2794712781906128,mp-1247354,0.2914788722991943,0.2794712781906128,0.012007594108581487,2.0,sp-like
mp-20937,-0.0985862091183662,-0.0586296319961547,mp-20937,-0.0985862091183662,-0.0586296319961547,0.0399565771222115,7.5,sp3-like
mp-704101,-0.7281767129898071,-0.6818238496780396,mp-704101,-0.7281767129898071,-0.6818238496780396,0.04635286331176758,2.0,sp-like
mp-558144,-1.1962134838104248,-1.120976209640503,mp-558144,-1.1962134838104248,-1.120976209640503,0.07523727416992188,3.0,sp2-like
mp-1193043,-0.8988137245178223,-0.9525608420372008,mp-1193043,-0.8988137245178223,-0.9525608420372008,0.05374711751937855,6.0,sp3-like
mp-1199209,-0.2784415483474731,-0.311306357383728,mp-1199209,-0.2784415483474731,-0.311306357383728,0.03286480903625494,4.0,sp3-like
mp-1179515,-0.4687736928462982,-0.4661740064620971,mp-1179515,-0.4687736928462982,-0.4661740064620971,0.0025996863842011053,7.0,sp3-like
mp-20066,-1.7687233686447144,-1.6936122179031372,mp-20066,-1.7687233686447144,-1.6936122179031372,0.07511115074157715,2.0,sp-like
mp-1198967,0.8277875185012817,0.8356854915618896,mp-1198967,0.8277875185012817,0.8356854915618896,0.00789797306060791,3.0,sp2-like
mp-1035135,-2.6365249156951904,-2.68753433227539,mp-1035135,-2.6365249156951904,-2.68753433227539,0.05100941658019975,6.0,sp3-like
mp-28160,-1.2114001512527466,-1.1117498874664309,mp-28160,-1.2114001512527466,-1.1117498874664309,0.0996502637863157,5.333333333333333,sp3-like
mp-1009748,0.2569167912006378,-0.1230032444000244,mp-1009748,0.2569167912006378,-0.1230032444000244,0.37992003560066223,8.0,sp3-like
mp-34195,-2.6474196910858154,-2.772345781326294,mp-34195,-2.6474196910858154,-2.772345781326294,0.12492609024047852,3.0,sp2-like
mp-1037344,-2.807898998260498,-2.8354434967041016,mp-1037344,-2.807898998260498,-2.8354434967041016,0.027544498443603516,6.0,sp3-like
mp-979265,0.1183403804898262,-0.6791926622390747,mp-979265,0.1183403804898262,-0.6791926622390747,0.7975330427289009,0.0,sp-like
mp-766019,-1.920326828956604,-1.9281984567642207,mp-766019,-1.920326828956604,-1.9281984567642207,0.007871627807616743,3.0,sp2-like
mp-1245685,0.3278430700302124,0.3924272060394287,mp-1245685,0.3278430700302124,0.3924272060394287,0.06458413600921631,2.0,sp-like
mp-976247,0.4105809032917022,0.224280834197998,mp-976247,0.4105809032917022,0.224280834197998,0.18630006909370422,2.0,sp-like
mp-1216673,-1.0269302129745483,-0.9613948464393616,mp-1216673,-1.0269302129745483,-0.9613948464393616,0.06553536653518677,6.0,sp3-like
mp-1222833,-0.2832840383052826,-0.2771142721176147,mp-1222833,-0.2832840383052826,-0.2771142721176147,0.006169766187667902,6.0,sp3-like
mp-1103876,1.0527114868164062,0.4220080375671386,mp-1103876,1.0527114868164062,0.4220080375671386,0.6307034492492676,2.0,sp-like
mp-837859,-0.5839352011680603,-0.7723526954650879,mp-837859,-0.5839352011680603,-0.7723526954650879,0.1884174942970276,2.0,sp-like
mp-20963,1.614210605621338,1.2563650608062744,mp-20963,1.614210605621338,1.2563650608062744,0.3578455448150635,0.0,sp-like
mp-555946,-2.1334683895111084,-2.049142360687256,mp-555946,-2.1334683895111084,-2.049142360687256,0.08432602882385254,3.0,sp2-like
mp-1195608,0.1770498156547546,0.0331206321716308,mp-1195608,0.1770498156547546,0.0331206321716308,0.1439291834831238,3.22,sp2-like
mp-1009828,0.5865024328231812,0.2619220018386841,mp-1009828,0.5865024328231812,0.2619220018386841,0.32458043098449707,2.0,sp-like
mp-569547,-0.8416960835456848,-0.8614015579223633,mp-569547,-0.8416960835456848,-0.8614015579223633,0.019705474376678467,2.0,sp-like
mp-699482,-1.3973807096481323,-1.2361233234405518,mp-699482,-1.3973807096481323,-1.2361233234405518,0.16125738620758057,3.0,sp2-like
mp-1202911,-1.458950400352478,-1.379799723625183,mp-1202911,-1.458950400352478,-1.379799723625183,0.07915067672729492,1.3333333333333333,sp-like
mp-1203203,-1.233984351158142,-1.2197002172470093,mp-1203203,-1.233984351158142,-1.2197002172470093,0.014284133911132812,3.0,sp2-like
mp-1213965,1.0326259136199951,0.7223451137542725,mp-1213965,1.0326259136199951,0.7223451137542725,0.31028079986572266,6.0,sp3-like
mp-1181612,-0.0453056581318378,0.1226341724395752,mp-1181612,-0.0453056581318378,0.1226341724395752,0.16793983057141298,2.0,sp-like
mp-650510,0.1672145873308181,0.2163546085357666,mp-650510,0.1672145873308181,0.2163546085357666,0.04914002120494851,2.3333333333333335,sp-like
mp-1246048,0.1727155745029449,0.1504080295562744,mp-1246048,0.1727155745029449,0.1504080295562744,0.022307544946670504,2.0,sp-like
mp-1202323,-0.2219920009374618,-0.1620827913284301,mp-1202323,-0.2219920009374618,-0.1620827913284301,0.059909209609031705,4.0,sp3-like
mp-20424,0.0649631023406982,-0.0074858665466308,mp-20424,0.0649631023406982,-0.0074858665466308,0.072448968887329,6.0,sp3-like
mp-651279,-0.7662239670753479,-0.6461920738220215,mp-651279,-0.7662239670753479,-0.6461920738220215,0.12003189325332642,2.142857142857143,sp-like
mp-31302,-1.7357670068740845,-1.52326500415802,mp-31302,-1.7357670068740845,-1.52326500415802,0.21250200271606445,3.0,sp2-like
mp-10720,-0.0047189751639962,-0.3686695098876953,mp-10720,-0.0047189751639962,-0.3686695098876953,0.3639505347236991,4.0,sp3-like
mp-23062,-0.9699799418449402,-1.0045833587646484,mp-23062,-0.9699799418449402,-1.0045833587646484,0.03460341691970825,6.0,sp3-like
mp-727025,-1.9488112926483157,-1.8864425420761108,mp-727025,-1.9488112926483157,-1.8864425420761108,0.06236875057220481,2.3333333333333335,sp-like
mp-570572,0.1472676545381546,0.1309816837310791,mp-570572,0.1472676545381546,0.1309816837310791,0.0162859708070755,3.0,sp2-like
