file_name,predicted_energy_per_atom,formation_energy_per_atom,material_id,true_eform,pred_eform,abs_error,mean_cn,hybridization
mp-648157.cif,-0.7936245799064636,-0.953000783920288,mp-648157,-0.953000783920288,-0.7936245799064636,0.15937620401382435,1.9473684210526316,sp-like
mp-1225044.cif,-0.9352363348007202,-0.3186703324317932,mp-1225044,-0.3186703324317932,-0.9352363348007202,0.616566002368927,6.0,sp3-like
mp-28479.cif,-2.2501180171966557,-1.7566485404968262,mp-28479,-1.7566485404968262,-2.2501180171966557,0.49346947669982955,6.0,sp3-like
mp-1034501.cif,-2.6250369548797607,-2.59822154045105,mp-1034501,-2.59822154045105,-2.6250369548797607,0.026815414428710938,6.0,sp3-like
mp-722571.cif,-0.8059144616127014,-0.9016745686531068,mp-722571,-0.9016745686531068,-0.8059144616127014,0.09576010704040538,2.0,sp-like
mp-1219408.cif,-0.4336631000041961,-0.3830453753471374,mp-1219408,-0.3830453753471374,-0.4336631000041961,0.050617724657058716,6.0,sp3-like
mp-1222954.cif,-0.6487736105918884,-0.148927167057991,mp-1222954,-0.148927167057991,-0.6487736105918884,0.4998464435338974,6.0,sp3-like
mp-20808.cif,1.8380651473999023,1.4042996168136597,mp-20808,1.4042996168136597,1.8380651473999023,0.4337655305862427,0.0,sp-like
mp-1190844.cif,-0.063729278743267,0.1351531744003296,mp-1190844,0.1351531744003296,-0.063729278743267,0.1988824531435966,6.0,sp3-like
mp-758633.cif,-1.8429828882217407,-1.7621248960494995,mp-758633,-1.7621248960494995,-1.8429828882217407,0.08085799217224121,3.0,sp2-like
mp-1335998.cif,0.063256099820137,1.3225094079971311,mp-1335998,1.3225094079971311,0.063256099820137,1.259253308176994,1.5625,sp-like
mp-995198.cif,-1.3836679458618164,-1.4501264095306396,mp-995198,-1.4501264095306396,-1.3836679458618164,0.06645846366882324,3.0,sp2-like
mp-1189640.cif,-1.0007226467132568,-0.7452632784843445,mp-1189640,-0.7452632784843445,-1.0007226467132568,0.25545936822891235,6.0,sp3-like
mp-1204260.cif,0.9286800026893616,1.0770504474639893,mp-1204260,1.0770504474639893,0.9286800026893616,0.14837044477462769,1.8571428571428572,sp-like
mp-3347313.cif,-0.0355654656887054,0.0,mp-3347313,0.0,-0.0355654656887054,0.0355654656887054,3.0,sp2-like
mp-1217976.cif,-0.6513735055923462,-0.6053147912025452,mp-1217976,-0.6053147912025452,-0.6513735055923462,0.046058714389801025,6.0,sp3-like
mp-9807.cif,-2.77178168296814,-2.574390411376953,mp-9807,-2.574390411376953,-2.77178168296814,0.19739127159118697,3.0,sp2-like
mp-1207962.cif,-0.4761114418506622,-0.2838288843631744,mp-1207962,-0.2838288843631744,-0.4761114418506622,0.1922825574874878,5.5,sp3-like
mp-1021328.cif,-0.1183733940124511,-0.2555634081363678,mp-1021328,-0.2555634081363678,-0.1183733940124511,0.13719001412391668,4.0,sp3-like
mp-698287.cif,-2.1406311988830566,-1.8173694610595703,mp-698287,-1.8173694610595703,-2.1406311988830566,0.32326173782348633,2.0,sp-like
mp-1017159.cif,0.2604725658893585,0.3898262679576874,mp-1017159,0.3898262679576874,0.2604725658893585,0.12935370206832886,6.0,sp3-like
mp-1207957.cif,-0.0383674427866935,-0.0632997751235961,mp-1207957,-0.0632997751235961,-0.0383674427866935,0.024932332336902598,6.0,sp3-like
mp-1106133.cif,-0.964208483695984,-0.8687554597854614,mp-1106133,-0.8687554597854614,-0.964208483695984,0.09545302391052257,6.0,sp3-like
mp-1194668.cif,-1.3054431676864624,-1.1572575569152832,mp-1194668,-1.1572575569152832,-1.3054431676864624,0.1481856107711792,2.1666666666666665,sp-like
mp-1247302.cif,-0.0083672683686017,-0.0288309901952743,mp-1247302,-0.0288309901952743,-0.0083672683686017,0.020463721826672603,2.0,sp-like
mp-1246489.cif,0.1024209484457969,-0.0183358918875455,mp-1246489,-0.0183358918875455,0.1024209484457969,0.1207568403333424,2.25,sp-like
mp-1195111.cif,-1.847135066986084,-1.787870168685913,mp-1195111,-1.787870168685913,-1.847135066986084,0.0592648983001709,3.0,sp2-like
mp-1228940.cif,-2.547823667526245,-2.573378324508667,mp-1228940,-2.573378324508667,-2.547823667526245,0.025554656982421875,6.0,sp3-like
mp-1228599.cif,-0.3484002947807312,-0.2371336370706558,mp-1228599,-0.2371336370706558,-0.3484002947807312,0.1112666577100754,4.666666666666667,sp3-like
mp-1222229.cif,-0.3523488640785217,-0.1153497844934463,mp-1222229,-0.1153497844934463,-0.3523488640785217,0.23699907958507538,4.0,sp3-like
mp-1209601.cif,0.2921429574489593,-0.0994216278195381,mp-1209601,-0.0994216278195381,0.2921429574489593,0.3915645852684974,2.0,sp-like
mp-1199041.cif,-1.8298885822296145,-1.6768187284469604,mp-1199041,-1.6768187284469604,-1.8298885822296145,0.15306985378265403,3.0,sp2-like
mp-999178.cif,-0.5191829800605774,-0.2061608284711837,mp-999178,-0.2061608284711837,-0.5191829800605774,0.3130221515893937,7.0,sp3-like
mp-1206360.cif,-0.1696039140224456,-0.6206852793693542,mp-1206360,-0.6206852793693542,-0.1696039140224456,0.4510813653469087,6.0,sp3-like
mp-758669.cif,-2.063021421432495,-1.9910311698913572,mp-758669,-1.9910311698913572,-2.063021421432495,0.07199025154113792,3.0,sp2-like
mp-1214417.cif,0.0710377544164657,-0.0817633345723152,mp-1214417,-0.0817633345723152,0.0710377544164657,0.15280108898878092,3.0,sp2-like
mp-1104025.cif,-2.1114697456359863,-1.2913641929626465,mp-1104025,-1.2913641929626465,-2.1114697456359863,0.8201055526733398,2.0,sp-like
mp-1204957.cif,-1.7033145427703855,-1.5058412551879885,mp-1204957,-1.5058412551879885,-1.7033145427703855,0.19747328758239702,2.0,sp-like
mp-1030964.cif,-2.432669878005981,-2.087165594100952,mp-1030964,-2.087165594100952,-2.432669878005981,0.34550428390502885,2.0,sp-like
mp-1079918.cif,-2.906545877456665,-2.6808576583862305,mp-1079918,-2.6808576583862305,-2.906545877456665,0.22568821907043457,3.0,sp2-like
mp-1103144.cif,1.7840617895126345,1.2456847429275513,mp-1103144,1.2456847429275513,1.7840617895126345,0.5383770465850832,3.0,sp2-like
mp-1247322.cif,-0.0594685077667236,0.0904433727264404,mp-1247322,0.0904433727264404,-0.0594685077667236,0.149911880493164,2.0,sp-like
mp-1178046.cif,-1.9439268112182615,-1.9574077129364011,mp-1178046,-1.9574077129364011,-1.9439268112182615,0.013480901718139648,3.0,sp2-like
mp-22087.cif,0.2816977798938751,-0.1286253035068512,mp-22087,-0.1286253035068512,0.2816977798938751,0.4103230834007263,6.0,sp3-like
mp-22310.cif,0.0076255816966295,0.0761729702353477,mp-22310,0.0761729702353477,0.0076255816966295,0.06854738853871821,7.0,sp3-like
mp-1068985.cif,0.1877292692661285,0.4613892436027527,mp-1068985,0.4613892436027527,0.1877292692661285,0.27365997433662415,3.0,sp2-like
mp-1027903.cif,0.247035413980484,0.2967168092727661,mp-1027903,0.2967168092727661,0.247035413980484,0.049681395292282104,0.0,sp-like
mp-29196.cif,0.4263674914836883,0.2506029307842254,mp-29196,0.2506029307842254,0.4263674914836883,0.1757645606994629,1.0,sp-like
mp-1181186.cif,-0.1542208194732666,0.4541933834552765,mp-1181186,0.4541933834552765,-0.1542208194732666,0.6084142029285431,2.0,sp-like
mp-1147562.cif,-0.7229076027870178,-0.334345668554306,mp-1147562,-0.334345668554306,-0.7229076027870178,0.38856193423271185,5.0,sp3-like
mp-753812.cif,-1.8449795246124268,-1.8499901294708248,mp-753812,-1.8499901294708248,-1.8449795246124268,0.005010604858397993,3.0,sp2-like
mp-1201626.cif,-0.4395640790462494,-0.113523855805397,mp-1201626,-0.113523855805397,-0.4395640790462494,0.32604022324085236,6.0,sp3-like
mp-1205551.cif,-0.6541838049888611,-0.5330746173858643,mp-1205551,-0.5330746173858643,-0.6541838049888611,0.12110918760299683,6.0,sp3-like
mp-1181952.cif,1.537376880645752,1.266542911529541,mp-1181952,1.266542911529541,1.537376880645752,0.27083396911621094,2.0,sp-like
mp-762401.cif,-1.694251537322998,-1.638923168182373,mp-762401,-1.638923168182373,-1.694251537322998,0.055328369140625,3.0,sp2-like
mp-1219255.cif,-0.0497704446315765,-0.0772930681705474,mp-1219255,-0.0772930681705474,-0.0497704446315765,0.0275226235389709,6.0,sp3-like
mp-20696.cif,-0.3219674527645111,-0.0239635612815618,mp-20696,-0.0239635612815618,-0.3219674527645111,0.2980038914829493,6.0,sp3-like
mp-1195008.cif,-0.3887403905391693,-0.2566203773021698,mp-1195008,-0.2566203773021698,-0.3887403905391693,0.1321200132369995,4.615384615384615,sp3-like
mp-600152.cif,-0.9667891263961792,-1.1532440185546875,mp-600152,-1.1532440185546875,-0.9667891263961792,0.1864548921585083,1.0,sp-like
mp-1189015.cif,-0.9912527203559875,-0.602735698223114,mp-1189015,-0.602735698223114,-0.9912527203559875,0.38851702213287354,6.0,sp3-like
mp-21017.cif,-0.9248735308647156,-0.5440003871917725,mp-21017,-0.5440003871917725,-0.9248735308647156,0.3808731436729431,6.0,sp3-like
mp-510328.cif,0.4368042051792145,0.5595579743385315,mp-510328,0.5595579743385315,0.4368042051792145,0.12275376915931702,6.333333333333333,sp3-like
mp-1017519.cif,1.6181683540344238,1.6669700145721436,mp-1017519,1.6669700145721436,1.6181683540344238,0.04880166053771973,8.0,sp3-like
mp-1212223.cif,-0.5042100548744202,-0.2769358456134796,mp-1212223,-0.2769358456134796,-0.5042100548744202,0.22727420926094055,6.2727272727272725,sp3-like
mp-600366.cif,-0.2664350271224975,-0.2036264985799789,mp-600366,-0.2036264985799789,-0.2664350271224975,0.06280852854251862,3.3333333333333335,sp2-like
mp-738670.cif,-0.9365419149398804,-0.9191420674324036,mp-738670,-0.9191420674324036,-0.9365419149398804,0.017399847507476807,3.0,sp2-like
mp-1571229.cif,-2.19560980796814,-2.097495555877685,mp-1571229,-2.097495555877685,-2.19560980796814,0.09811425209045499,3.0,sp2-like
mp-1213356.cif,-1.936413049697876,-1.8882105350494385,mp-1213356,-1.8882105350494385,-1.936413049697876,0.0482025146484375,2.0,sp-like
mp-1182577.cif,-1.6433804035186768,-1.838465690612793,mp-1182577,-1.838465690612793,-1.6433804035186768,0.1950852870941162,2.3333333333333335,sp-like
mp-679979.cif,-1.1051005125045776,-0.8685875535011292,mp-679979,-0.8685875535011292,-1.1051005125045776,0.2365129590034485,4.333333333333333,sp3-like
mp-1210790.cif,-0.9933127760887146,-1.2401652336120603,mp-1210790,-1.2401652336120603,-0.9933127760887146,0.24685245752334573,2.0,sp-like
mp-1224333.cif,-0.9750288724899292,-0.7401202917098999,mp-1224333,-0.7401202917098999,-0.9750288724899292,0.2349085807800293,6.0,sp3-like
mp-1197051.cif,0.6431501507759094,0.0735699236392974,mp-1197051,0.0735699236392974,0.6431501507759094,0.569580227136612,3.0,sp2-like
mp-1214177.cif,-1.1829116344451904,-1.0252106189727783,mp-1214177,-1.0252106189727783,-1.1829116344451904,0.1577010154724121,2.5,sp2-like
mp-1079324.cif,-0.2286190688610077,-0.0714897736907005,mp-1079324,-0.0714897736907005,-0.2286190688610077,0.1571292951703072,6.0,sp3-like
mp-1180139.cif,1.2886635065078735,1.026608943939209,mp-1180139,1.026608943939209,1.2886635065078735,0.26205456256866455,3.0,sp2-like
mp-1095514.cif,0.2823375761508941,0.2764734029769897,mp-1095514,0.2764734029769897,0.2823375761508941,0.005864173173904419,4.0,sp3-like
mp-1237215.cif,-0.277174562215805,-0.4322115480899811,mp-1237215,-0.4322115480899811,-0.277174562215805,0.15503698587417608,3.0,sp2-like
mp-7224.cif,-0.373604267835617,-0.3939962983131408,mp-7224,-0.3939962983131408,-0.373604267835617,0.020392030477523804,6.0,sp3-like
mp-1077521.cif,-0.8027676343917847,-0.4180208146572113,mp-1077521,-0.4180208146572113,-0.8027676343917847,0.38474681973457336,6.0,sp3-like
mp-1201838.cif,-1.2439970970153809,-1.341194987297058,mp-1201838,-1.341194987297058,-1.2439970970153809,0.09719789028167725,2.5,sp2-like
mp-1001023.cif,1.0795950889587402,0.8492159843444824,mp-1001023,0.8492159843444824,1.0795950889587402,0.2303791046142578,2.0,sp-like
mp-10706.cif,-0.4037699997425079,-0.3774799406528473,mp-10706,-0.3774799406528473,-0.4037699997425079,0.02629005908966059,6.0,sp3-like
mp-1033892.cif,-2.7603976726531982,-2.592008590698242,mp-1033892,-2.592008590698242,-2.7603976726531982,0.16838908195495605,4.0,sp3-like
mp-558579.cif,-1.2897886037826538,-1.1789034605026243,mp-558579,-1.1789034605026243,-1.2897886037826538,0.11088514328002952,3.0,sp2-like
mp-1206211.cif,0.6061320900917053,0.6969900131225586,mp-1206211,0.6969900131225586,0.6061320900917053,0.09085792303085327,2.3333333333333335,sp-like
mp-1222237.cif,-2.6373438835144043,-2.477940559387207,mp-1222237,-2.477940559387207,-2.6373438835144043,0.15940332412719727,3.0,sp2-like
mp-1205283.cif,0.9989229440689088,0.6993029117584229,mp-1205283,0.6993029117584229,0.9989229440689088,0.29962003231048595,3.1333333333333333,sp2-like
mp-1208401.cif,-0.6435818076133728,-0.8736292719841003,mp-1208401,-0.8736292719841003,-0.6435818076133728,0.23004746437072754,1.3333333333333333,sp-like
mp-23724.cif,-2.017289161682129,-1.8814730644226076,mp-23724,-1.8814730644226076,-2.017289161682129,0.13581609725952126,3.0,sp2-like
mp-1069526.cif,2.2861979007720947,1.6150789260864258,mp-1069526,1.6150789260864258,2.2861979007720947,0.671118974685669,0.0,sp-like
mp-1211163.cif,-0.2694002985954284,-0.1007372215390205,mp-1211163,-0.1007372215390205,-0.2694002985954284,0.16866307705640793,6.0,sp3-like
mp-558013.cif,-1.380144476890564,-1.411699891090393,mp-558013,-1.411699891090393,-1.380144476890564,0.0315554141998291,3.0,sp2-like
mp-1213393.cif,-0.253246009349823,-0.3002125322818756,mp-1213393,-0.3002125322818756,-0.253246009349823,0.04696652293205261,3.0,sp2-like
mp-542769.cif,-1.7865715026855469,-1.577478051185608,mp-542769,-1.577478051185608,-1.7865715026855469,0.20909345149993896,2.0,sp-like
mp-1196181.cif,-0.6825088262557983,-0.5595296621322632,mp-1196181,-0.5595296621322632,-0.6825088262557983,0.12297916412353516,2.375,sp-like
mp-28913.cif,-2.0378401279449463,-2.0112881660461426,mp-28913,-2.0112881660461426,-2.0378401279449463,0.02655196189880371,6.0,sp3-like
mp-570535.cif,-0.1733883768320083,-0.234856441617012,mp-570535,-0.234856441617012,-0.1733883768320083,0.06146806478500369,3.5,sp3-like
mp-1036243.cif,-2.8179852962493896,-2.700429916381836,mp-1036243,-2.700429916381836,-2.8179852962493896,0.11755537986755371,6.0,sp3-like
mp-658943.cif,-0.2828820943832397,-0.1891357600688934,mp-658943,-0.1891357600688934,-0.2828820943832397,0.09374633431434629,3.4,sp2-like
mp-574239.cif,1.4590539932250977,1.3321480751037598,mp-574239,1.3321480751037598,1.4590539932250977,0.1269059181213379,0.0,sp-like
mp-1247547.cif,-1.1629070043563845,-0.984230101108551,mp-1247547,-0.984230101108551,-1.1629070043563845,0.17867690324783347,2.0,sp-like
mp-1207163.cif,-0.7548717856407166,-0.4187192022800445,mp-1207163,-0.4187192022800445,-0.7548717856407166,0.33615258336067205,6.8,sp3-like
mp-20430.cif,1.841444492340088,1.6554754972457886,mp-20430,1.6554754972457886,1.841444492340088,0.18596899509429932,0.0,sp-like
mp-1210274.cif,1.5510928630828855,1.2737910747528076,mp-1210274,1.2737910747528076,1.5510928630828855,0.2773017883300779,8.0,sp3-like
mp-726915.cif,-0.8649377822875977,-0.8598510026931763,mp-726915,-0.8598510026931763,-0.8649377822875977,0.005086779594421387,2.0,sp-like
mp-19777.cif,-0.1465965211391449,-0.7594558596611023,mp-19777,-0.7594558596611023,-0.1465965211391449,0.6128593385219574,6.0,sp3-like
mp-767053.cif,-1.9583334922790527,-1.9391541481018064,mp-767053,-1.9391541481018064,-1.9583334922790527,0.019179344177246316,3.0,sp2-like
mp-1206355.cif,-1.9598815441131592,-2.102792263031006,mp-1206355,-2.102792263031006,-1.9598815441131592,0.14291071891784668,5.0,sp3-like
mp-1222053.cif,-0.2144520729780197,-0.1524664461612701,mp-1222053,-0.1524664461612701,-0.2144520729780197,0.06198562681674957,7.5,sp3-like
mp-1212703.cif,-1.9253231287002563,-1.5433192253112793,mp-1212703,-1.5433192253112793,-1.9253231287002563,0.38200390338897705,3.0,sp2-like
mp-567505.cif,-0.4130384027957916,-0.3058834075927734,mp-567505,-0.3058834075927734,-0.4130384027957916,0.10715499520301824,4.0,sp3-like
mp-30229.cif,-2.130534648895264,-1.899610996246338,mp-30229,-1.899610996246338,-2.130534648895264,0.23092365264892623,6.0,sp3-like
mp-542785.cif,-1.6733002662658691,-1.5072022676467896,mp-542785,-1.5072022676467896,-1.6733002662658691,0.1660979986190796,3.0,sp2-like
mp-1214425.cif,-0.6447327733039856,-0.851580798625946,mp-1214425,-0.851580798625946,-0.6447327733039856,0.20684802532196045,1.5,sp-like
mp-1195014.cif,-1.3574925661087036,-1.6187551021575928,mp-1195014,-1.6187551021575928,-1.3574925661087036,0.26126253604888916,2.5,sp2-like
mp-646122.cif,0.4083456099033355,0.2433970719575882,mp-646122,0.2433970719575882,0.4083456099033355,0.16494853794574732,3.15,sp2-like
mp-571003.cif,-0.0284875389188528,0.013844926841557,mp-571003,0.013844926841557,-0.0284875389188528,0.0423324657604098,3.0,sp2-like
mp-1199592.cif,0.421597957611084,0.5907773375511169,mp-1199592,0.5907773375511169,0.421597957611084,0.16917937994003296,1.6666666666666667,sp-like
mp-8127.cif,-2.23047423362732,-2.263282299041748,mp-8127,-2.263282299041748,-2.23047423362732,0.03280806541442827,3.0,sp2-like
mp-1188736.cif,-0.91164630651474,-1.1776955127716064,mp-1188736,-1.1776955127716064,-0.91164630651474,0.26604920625686646,2.0,sp-like
mp-1225209.cif,-0.1140953302383422,-0.0346144586801528,mp-1225209,-0.0346144586801528,-0.1140953302383422,0.07948087155818939,6.0,sp3-like
mp-935266.cif,-0.9273859858512878,-0.9460791945457458,mp-935266,-0.9460791945457458,-0.9273859858512878,0.018693208694458008,3.0,sp2-like
mp-571510.cif,-0.523513674736023,-0.3494478464126587,mp-571510,-0.3494478464126587,-0.523513674736023,0.17406582832336426,6.0,sp3-like
mp-780774.cif,-2.223317861557007,-2.0247344970703125,mp-780774,-2.0247344970703125,-2.223317861557007,0.19858336448669434,3.0,sp2-like
mp-1033488.cif,-2.46941351890564,-2.2297377586364746,mp-1033488,-2.2297377586364746,-2.46941351890564,0.23967576026916548,0.0,sp-like
mp-1210339.cif,1.4859764575958252,1.721863031387329,mp-1210339,1.721863031387329,1.4859764575958252,0.2358865737915039,2.0,sp-like
mp-1208034.cif,-0.5945382118225098,-0.1543417870998382,mp-1208034,-0.1543417870998382,-0.5945382118225098,0.44019642472267156,7.0,sp3-like
mp-550320.cif,-1.99894380569458,-2.054330825805664,mp-550320,-2.054330825805664,-1.99894380569458,0.055387020111083984,4.0,sp3-like
mp-1191607.cif,-0.6662151217460632,-0.4042478203773498,mp-1191607,-0.4042478203773498,-0.6662151217460632,0.26196730136871343,5.833333333333333,sp3-like
mp-1029602.cif,-1.2343027591705322,-0.933331310749054,mp-1029602,-0.933331310749054,-1.2343027591705322,0.30097144842147827,2.0,sp-like
mp-1190824.cif,0.4649412930011749,0.9005261659622192,mp-1190824,0.9005261659622192,0.4649412930011749,0.4355848729610443,2.0,sp-like
mp-1190934.cif,-0.599391758441925,-0.411295086145401,mp-1190934,-0.411295086145401,-0.599391758441925,0.18809667229652405,5.833333333333333,sp3-like
mp-1103408.cif,0.0512437894940376,0.0995443165302276,mp-1103408,0.0995443165302276,0.0512437894940376,0.048300527036190005,4.0,sp3-like
mp-554928.cif,-0.68879234790802,-0.7483184933662415,mp-554928,-0.7483184933662415,-0.68879234790802,0.059526145458221436,4.0,sp3-like
mp-1196757.cif,-0.1675362735986709,-0.187023639678955,mp-1196757,-0.187023639678955,-0.1675362735986709,0.01948736608028409,1.5,sp-like
mp-1202794.cif,-0.2818656265735626,-0.1938304007053375,mp-1202794,-0.1938304007053375,-0.2818656265735626,0.08803522586822513,4.0,sp3-like
mp-6982.cif,-0.7973435521125793,-0.5773872137069702,mp-6982,-0.5773872137069702,-0.7973435521125793,0.21995633840560913,2.0,sp-like
mp-1180510.cif,0.3078805804252624,0.459218680858612,mp-1180510,0.459218680858612,0.3078805804252624,0.1513381004333496,2.0,sp-like
mp-561891.cif,2.4161858558654785,2.1906652450561523,mp-561891,2.1906652450561523,2.4161858558654785,0.22552061080932617,2.0,sp-like
mp-752765.cif,-2.0742781162261963,-1.9983950853347776,mp-752765,-1.9983950853347776,-2.0742781162261963,0.07588303089141868,3.0,sp2-like
mp-1223605.cif,-2.305670022964477,-2.2045838832855225,mp-1223605,-2.2045838832855225,-2.305670022964477,0.10108613967895463,5.0,sp3-like
mp-1097791.cif,-0.2864443361759186,-0.2112424969673156,mp-1097791,-0.2112424969673156,-0.2864443361759186,0.07520183920860299,2.0,sp-like
mp-1201671.cif,-0.9897118806838988,-0.9109400510787964,mp-1201671,-0.9109400510787964,-0.9897118806838988,0.07877182960510243,1.5,sp-like
mp-1179958.cif,1.0936038494110107,1.0079760551452637,mp-1179958,1.0079760551452637,1.0936038494110107,0.08562779426574707,2.0,sp-like
mp-1001789.cif,0.5759814977645874,0.5319193601608276,mp-1001789,0.5319193601608276,0.5759814977645874,0.044062137603759766,4.0,sp3-like
mp-1216139.cif,-1.5507280826568604,-1.0345759391784668,mp-1216139,-1.0345759391784668,-1.5507280826568604,0.5161521434783936,6.0,sp3-like
mp-734199.cif,-0.7431405782699585,-0.6410677433013916,mp-734199,-0.6410677433013916,-0.7431405782699585,0.1020728349685669,2.0,sp-like
mp-1217730.cif,0.0373780876398086,-0.0309434086084365,mp-1217730,-0.0309434086084365,0.0373780876398086,0.0683214962482451,6.0,sp3-like
mp-698158.cif,-1.258976936340332,-1.2726396322250366,mp-698158,-1.2726396322250366,-1.258976936340332,0.01366269588470459,1.0,sp-like
mp-27769.cif,-0.5920442938804626,-0.5797595381736755,mp-27769,-0.5797595381736755,-0.5920442938804626,0.01228475570678711,6.0,sp3-like
mp-2647017.cif,0.0728821456432342,0.1775719970464706,mp-2647017,0.1775719970464706,0.0728821456432342,0.10468985140323639,3.0,sp2-like
mp-1087519.cif,0.0291640032082796,-0.2564934194087982,mp-1087519,-0.2564934194087982,0.0291640032082796,0.2856574226170778,2.5,sp2-like
mp-1199252.cif,-1.819332718849182,-1.6698458194732666,mp-1199252,-1.6698458194732666,-1.819332718849182,0.1494868993759153,3.0,sp2-like
mp-1246898.cif,0.5008541941642761,0.3010719716548919,mp-1246898,0.3010719716548919,0.5008541941642761,0.1997822225093842,2.25,sp-like
mp-1199178.cif,-2.09794282913208,-1.5328950881958008,mp-1199178,-1.5328950881958008,-2.09794282913208,0.5650477409362793,2.0,sp-like
mp-1204115.cif,-1.1395952701568604,-1.1308351755142212,mp-1204115,-1.1308351755142212,-1.1395952701568604,0.00876009464263916,1.0,sp-like
mp-1197204.cif,0.2282524704933166,0.624369204044342,mp-1197204,0.624369204044342,0.2282524704933166,0.39611673355102545,1.6666666666666667,sp-like
mp-10700.cif,-0.2422678768634796,-0.129826545715332,mp-10700,-0.129826545715332,-0.2422678768634796,0.11244133114814758,6.0,sp3-like
mp-550798.cif,-1.9395211935043333,-1.9052212238311768,mp-550798,-1.9052212238311768,-1.9395211935043333,0.034299969673156516,4.0,sp3-like
mp-10990.cif,-1.4621453285217283,-0.8206197023391724,mp-10990,-0.8206197023391724,-1.4621453285217283,0.6415256261825559,4.0,sp3-like
mp-1216260.cif,-0.110224962234497,-0.0137168625369668,mp-1216260,-0.0137168625369668,-0.110224962234497,0.0965080996975302,6.0,sp3-like
mp-1206138.cif,-0.4415611624717712,-0.7479028105735779,mp-1206138,-0.7479028105735779,-0.4415611624717712,0.3063416481018067,6.0,sp3-like
mp-1002165.cif,1.4671074151992798,1.2717913389205933,mp-1002165,1.2717913389205933,1.4671074151992798,0.19531607627868652,6.0,sp3-like
mp-568400.cif,-0.7547928690910339,-0.5005905032157898,mp-568400,-0.5005905032157898,-0.7547928690910339,0.25420236587524414,6.0,sp3-like
mp-818615.cif,-1.301346778869629,-1.1938728094100952,mp-818615,-1.1938728094100952,-1.301346778869629,0.10747396945953369,2.0,sp-like
mp-570655.cif,-0.7042518258094788,-0.5431205630302429,mp-570655,-0.5431205630302429,-0.7042518258094788,0.16113126277923584,6.0,sp3-like
mp-1214136.cif,-1.0986733436584473,-1.358837604522705,mp-1214136,-1.358837604522705,-1.0986733436584473,0.2601642608642578,2.0,sp-like
mp-573096.cif,-2.3893110752105717,-2.453352689743042,mp-573096,-2.453352689743042,-2.3893110752105717,0.06404161453247026,3.0,sp2-like
mp-999287.cif,-0.4769218266010284,-0.2523930668830871,mp-999287,-0.2523930668830871,-0.4769218266010284,0.22452875971794128,7.0,sp3-like
mp-999377.cif,-0.0926813185214996,-0.1554779410362243,mp-999377,-0.1554779410362243,-0.0926813185214996,0.0627966225147247,6.0,sp3-like
mp-32679.cif,-0.5642301440238953,-0.5405579805374146,mp-32679,-0.5405579805374146,-0.5642301440238953,0.023672163486480713,6.0,sp3-like
mp-1105676.cif,-0.9772886633872986,-0.7097343802452087,mp-1105676,-0.7097343802452087,-0.9772886633872986,0.26755428314208984,6.0,sp3-like
mp-997570.cif,-0.5594155192375183,-0.3936097323894501,mp-997570,-0.3936097323894501,-0.5594155192375183,0.16580578684806824,4.0,sp3-like
mp-1215068.cif,0.299580305814743,-0.5151094198226929,mp-1215068,-0.5151094198226929,0.299580305814743,0.8146897256374359,2.3333333333333335,sp-like
mp-998893.cif,-0.5674362182617188,0.0668839812278747,mp-998893,0.0668839812278747,-0.5674362182617188,0.6343201994895935,6.0,sp3-like
mp-31306.cif,-1.5608203411102295,-1.751104712486267,mp-31306,-1.751104712486267,-1.5608203411102295,0.1902843713760376,3.0,sp2-like
mp-1164.cif,-0.1756342947483062,-0.4307376742362976,mp-1164,-0.4307376742362976,-0.1756342947483062,0.25510337948799144,6.0,sp3-like
mp-615529.cif,-0.8564117550849915,-0.9313886761665344,mp-615529,-0.9313886761665344,-0.8564117550849915,0.07497692108154297,2.0,sp-like
mp-1018052.cif,-0.5041092038154602,-0.2661457657814026,mp-1018052,-0.2661457657814026,-0.5041092038154602,0.23796343803405762,7.0,sp3-like
mp-571433.cif,-0.1125034689903259,-0.0635179281234741,mp-571433,-0.0635179281234741,-0.1125034689903259,0.04898554086685181,2.0,sp-like
mp-573318.cif,-0.8224640488624573,-0.7885829210281372,mp-573318,-0.7885829210281372,-0.8224640488624573,0.03388112783432007,2.0,sp-like
mp-567462.cif,-0.5765636563301086,-0.4900148510932922,mp-567462,-0.4900148510932922,-0.5765636563301086,0.08654880523681646,7.0,sp3-like
mp-1220326.cif,-1.0112264156341553,-0.748845636844635,mp-1220326,-0.748845636844635,-1.0112264156341553,0.26238077878952026,6.0,sp3-like
mp-1695.cif,-0.67234867811203,-0.2370798587799072,mp-1695,-0.2370798587799072,-0.67234867811203,0.4352688193321228,5.0,sp3-like
mp-1211628.cif,-2.679863691329956,-2.574837684631348,mp-1211628,-2.574837684631348,-2.679863691329956,0.10502600669860795,3.0,sp2-like
mp-1204426.cif,-2.560157060623169,-2.4978673458099365,mp-1204426,-2.4978673458099365,-2.560157060623169,0.06228971481323242,2.0,sp-like
mp-1069790.cif,-0.6348894238471985,-0.4656363427639007,mp-1069790,-0.4656363427639007,-0.6348894238471985,0.16925308108329779,6.0,sp3-like
mp-1222310.cif,-1.1639918088912964,-0.3711911737918854,mp-1222310,-0.3711911737918854,-1.1639918088912964,0.792800635099411,6.0,sp3-like
