(base) root@fd3643bcbac3:~/my_codes/cgcnn_new# python predict.py pre-trained/formation-energy-per-atom.pth data/N_materials
Total CIF files found: 8459
Test set size: 1691 materials

==================== TEST RESULTS ====================
Number of test materials: 1691
MAE : 0.304595 eV/atom
MSE : 0.271514 (eV/atom)^2
====================================================

Material-wise Predictions:
mp-1216011           | Ground Truth: -0.198754 | Predicted: -0.201070
mp-1202654           | Ground Truth: -0.234200 | Predicted: -1.027428
mp-1009496           | Ground Truth: 0.491862 | Predicted: 0.334942
mp-1180334           | Ground Truth: 0.107409 | Predicted: -0.260993
mp-13288             | Ground Truth: -0.307244 | Predicted: -0.332222
mp-776245            | Ground Truth: -2.278323 | Predicted: -2.262846
mp-1212560           | Ground Truth: -0.100704 | Predicted: -0.389549
mp-1105785           | Ground Truth: -0.553850 | Predicted: -0.646786
mp-989638            | Ground Truth: -0.573330 | Predicted: -0.547320
mp-1182683           | Ground Truth: 1.063759 | Predicted: -0.104006
mp-1246090           | Ground Truth: -0.268311 | Predicted: -0.373485
mp-1016078           | Ground Truth: 0.043304 | Predicted: -0.491238
mp-1205256           | Ground Truth: -1.277546 | Predicted: -1.446970
mp-703527            | Ground Truth: -0.128821 | Predicted: -0.247059
mp-849229            | Ground Truth: -1.106459 | Predicted: -1.220166
mp-1209601           | Ground Truth: -0.099422 | Predicted: -0.851290
mp-1216786           | Ground Truth: 0.146850 | Predicted: -0.504109
mp-1245513           | Ground Truth: -0.139275 | Predicted: -0.167121
mp-559369            | Ground Truth: -1.228802 | Predicted: -1.283510
mp-1226171           | Ground Truth: -0.933835 | Predicted: -0.972538
mp-1191629           | Ground Truth: -0.428761 | Predicted: -1.515578
mp-1209100           | Ground Truth: 0.885007 | Predicted: -0.434276
mp-1245333           | Ground Truth: 0.402420 | Predicted: -0.002371
mp-1245403           | Ground Truth: 0.379603 | Predicted: 0.400899
mp-1096900           | Ground Truth: -0.013619 | Predicted: -0.458072
mp-1200061           | Ground Truth: -0.409355 | Predicted: -0.520114
mp-1209607           | Ground Truth: 0.145304 | Predicted: -0.430530
mp-1247357           | Ground Truth: -1.086861 | Predicted: -1.211978
mp-542738            | Ground Truth: 0.369965 | Predicted: 0.024390
mp-1205850           | Ground Truth: 0.573386 | Predicted: -0.165905
mp-727104            | Ground Truth: 0.644611 | Predicted: -0.627075
mp-1247141           | Ground Truth: -0.215321 | Predicted: -0.440440
mp-1245369           | Ground Truth: -0.384932 | Predicted: -0.368575
mp-2017393           | Ground Truth: -0.150293 | Predicted: -0.391589
mp-1180913           | Ground Truth: -0.551127 | Predicted: -1.006488
mp-1200863           | Ground Truth: -1.581132 | Predicted: -2.208921
mp-1029938           | Ground Truth: -0.659837 | Predicted: -0.591006
mp-1245704           | Ground Truth: -0.382742 | Predicted: -0.463681
mp-1247401           | Ground Truth: -0.236318 | Predicted: -0.470390
mp-13038             | Ground Truth: -2.488949 | Predicted: -2.481359
mp-1217141           | Ground Truth: -0.977517 | Predicted: -0.932855
mp-1105011           | Ground Truth: 1.121607 | Predicted: -0.387649
mp-1102571           | Ground Truth: -0.527859 | Predicted: -0.539760
mp-859876            | Ground Truth: -0.771521 | Predicted: -0.843553
mp-1200918           | Ground Truth: 1.092057 | Predicted: 0.135937
mp-1190850           | Ground Truth: -0.226019 | Predicted: -0.829093
mp-1014252           | Ground Truth: -1.017869 | Predicted: -0.977929
mp-1179964           | Ground Truth: -0.126706 | Predicted: -0.678604
mp-1079655           | Ground Truth: 0.415301 | Predicted: -0.625896
mp-541627            | Ground Truth: -0.249729 | Predicted: -0.309175
mp-1245888           | Ground Truth: -0.331528 | Predicted: -0.177386
mp-2229395           | Ground Truth: -2.516488 | Predicted: -2.578438
mp-1199130           | Ground Truth: -0.062615 | Predicted: -0.836577
mp-1212515           | Ground Truth: -0.919482 | Predicted: -0.847198
mp-1245014           | Ground Truth: 0.243353 | Predicted: 0.001750
mp-1247501           | Ground Truth: -1.264031 | Predicted: -1.392191
mp-999317            | Ground Truth: 0.239520 | Predicted: 0.219004
mp-1008985           | Ground Truth: 0.872395 | Predicted: 0.890880
mp-1246674           | Ground Truth: -0.190211 | Predicted: -0.480612
mp-625377            | Ground Truth: -0.326790 | Predicted: -0.359062
mp-556273            | Ground Truth: 0.399902 | Predicted: -0.049017
mp-1211282           | Ground Truth: 0.928019 | Predicted: -2.181376
mp-1246479           | Ground Truth: -0.675655 | Predicted: -0.662065
mp-556451            | Ground Truth: -0.431780 | Predicted: -0.447949
mp-1247407           | Ground Truth: 0.057891 | Predicted: -0.168842
mp-2701              | Ground Truth: -1.204222 | Predicted: -1.209398
mp-1029267           | Ground Truth: -1.796189 | Predicted: -1.599611
mp-731744            | Ground Truth: 0.182867 | Predicted: -0.060857
mp-1194323           | Ground Truth: -1.401527 | Predicted: -1.886224
mp-1246112           | Ground Truth: -0.900851 | Predicted: -1.118760
mp-23702             | Ground Truth: -0.590536 | Predicted: -0.707393
mp-1078941           | Ground Truth: -1.582269 | Predicted: -1.869944
mp-1101353           | Ground Truth: -3.155665 | Predicted: -3.195745
mp-1246154           | Ground Truth: -0.159735 | Predicted: -0.348630
mp-999292            | Ground Truth: 1.108272 | Predicted: 0.483048
mp-1029737           | Ground Truth: -1.238371 | Predicted: -1.230811
mp-1245754           | Ground Truth: 0.025146 | Predicted: -0.006374
mp-722862            | Ground Truth: -1.176070 | Predicted: -1.238332
mp-11824             | Ground Truth: -1.205423 | Predicted: -1.053351
mp-1204030           | Ground Truth: -0.810366 | Predicted: -1.906504
mp-697645            | Ground Truth: -0.907715 | Predicted: -1.015723
mp-1196548           | Ground Truth: -0.888537 | Predicted: -1.061242
mp-1246912           | Ground Truth: -0.458763 | Predicted: -0.695916
mp-637242            | Ground Truth: -0.256335 | Predicted: -0.388630
mp-1224340           | Ground Truth: -1.241590 | Predicted: -1.161381
mp-1245573           | Ground Truth: -0.068438 | Predicted: -0.302096
mp-726974            | Ground Truth: 1.376951 | Predicted: -0.071104
mp-1247233           | Ground Truth: -0.763816 | Predicted: -0.793529
mp-1217107           | Ground Truth: -1.715886 | Predicted: -1.645423
mp-1247425           | Ground Truth: 0.120085 | Predicted: -0.090746
mp-343               | Ground Truth: -1.545794 | Predicted: -1.465711
mp-28637             | Ground Truth: -0.193513 | Predicted: -0.639521
mp-1245701           | Ground Truth: -0.031123 | Predicted: -0.200383
mp-1181950           | Ground Truth: -0.557428 | Predicted: -0.958857
mp-1209399           | Ground Truth: -0.352022 | Predicted: -0.406055
mp-1008826           | Ground Truth: 0.803070 | Predicted: 0.735213
mp-1057084           | Ground Truth: 2.161643 | Predicted: 0.927250
mp-1213652           | Ground Truth: -0.354671 | Predicted: -0.433057
mp-1173041           | Ground Truth: -1.384161 | Predicted: -1.369809
mp-1246637           | Ground Truth: -0.852240 | Predicted: -0.986050
mp-1247359           | Ground Truth: 0.156002 | Predicted: -0.012375
mp-1201218           | Ground Truth: -1.525061 | Predicted: -2.379210
mp-34326             | Ground Truth: -1.270430 | Predicted: -1.109073
mp-1216861           | Ground Truth: 0.163043 | Predicted: -0.990929
mp-626392            | Ground Truth: -0.723722 | Predicted: -0.908312
mp-1245474           | Ground Truth: -1.160750 | Predicted: -1.456260
mp-23045             | Ground Truth: -0.686365 | Predicted: -1.054086
mp-1102642           | Ground Truth: 0.138434 | Predicted: -0.377874
mp-1182750           | Ground Truth: 0.386193 | Predicted: -0.620641
mp-696283            | Ground Truth: -0.088527 | Predicted: -0.331268
mp-1247500           | Ground Truth: -0.013655 | Predicted: -0.092143
mp-1227977           | Ground Truth: -1.453830 | Predicted: -1.376443
mp-1246398           | Ground Truth: 0.287206 | Predicted: 0.508204
mp-1078490           | Ground Truth: -0.430832 | Predicted: -1.425196
mp-556518            | Ground Truth: -1.134821 | Predicted: -1.203244
mp-567060            | Ground Truth: -0.905373 | Predicted: -0.695515
mp-1104869           | Ground Truth: 0.109989 | Predicted: -1.367473
mp-1202126           | Ground Truth: 0.352863 | Predicted: -0.339331
mp-1060281           | Ground Truth: -0.607403 | Predicted: -0.748749
mp-505233            | Ground Truth: -0.390222 | Predicted: -0.481979
mp-1228986           | Ground Truth: -1.618079 | Predicted: -1.672596
mp-1245582           | Ground Truth: 0.053774 | Predicted: -0.308766
mp-849727            | Ground Truth: -2.850788 | Predicted: -2.857501
mp-1180222           | Ground Truth: 0.072581 | Predicted: -0.205486
mp-1214385           | Ground Truth: -0.027441 | Predicted: 0.048447
mp-504768            | Ground Truth: 0.297026 | Predicted: 0.353363
mp-1245824           | Ground Truth: -0.622607 | Predicted: -0.519260
mp-1105265           | Ground Truth: -2.096142 | Predicted: -2.185285
mp-1226550           | Ground Truth: -1.048603 | Predicted: -0.913513
mp-1246450           | Ground Truth: 0.302573 | Predicted: 0.039534
mp-1189912           | Ground Truth: -1.512500 | Predicted: -2.094161
mp-1195997           | Ground Truth: -0.349472 | Predicted: -0.526444
mp-1200374           | Ground Truth: -0.008173 | Predicted: -0.818668
mp-1246995           | Ground Truth: -0.147959 | Predicted: -0.273551
mp-1247107           | Ground Truth: -0.921871 | Predicted: -0.983984
mp-1197795           | Ground Truth: -0.357012 | Predicted: -0.503369
mp-776278            | Ground Truth: -2.128341 | Predicted: -2.160794
mp-1379904           | Ground Truth: 0.943815 | Predicted: -2.121631
mp-1246612           | Ground Truth: -0.453349 | Predicted: -0.601711
mp-1015780           | Ground Truth: -0.151448 | Predicted: -0.521582
mp-24025             | Ground Truth: -0.127905 | Predicted: -0.514448
mp-568867            | Ground Truth: -0.614055 | Predicted: -1.053139
mp-560947            | Ground Truth: -0.179363 | Predicted: -0.152100
mp-1103616           | Ground Truth: 1.805351 | Predicted: 0.184831
mp-684744            | Ground Truth: -0.152442 | Predicted: -0.234976
mp-781828            | Ground Truth: -0.479768 | Predicted: -0.408664
mp-703306            | Ground Truth: -0.373339 | Predicted: -0.764944
mp-1247374           | Ground Truth: -0.457343 | Predicted: -0.766934
mp-1246250           | Ground Truth: -0.392473 | Predicted: -0.732926
mp-1201325           | Ground Truth: -1.392569 | Predicted: -1.472308
mp-542891            | Ground Truth: 0.138355 | Predicted: 0.145925
mp-36940             | Ground Truth: -0.220848 | Predicted: -0.196923
mp-1198753           | Ground Truth: -1.068025 | Predicted: -1.175213
mp-1025352           | Ground Truth: -2.328578 | Predicted: -2.451667
mp-1198330           | Ground Truth: -0.520243 | Predicted: -0.263329
mp-864954            | Ground Truth: -1.038746 | Predicted: -0.865107
mp-1237806           | Ground Truth: -0.561445 | Predicted: -0.830096
mp-755205            | Ground Truth: -2.235008 | Predicted: -2.227952
mp-555122            | Ground Truth: -1.133998 | Predicted: -1.185012
mp-35035             | Ground Truth: -0.373543 | Predicted: -0.304148
mp-779712            | Ground Truth: -3.053636 | Predicted: -3.069136
mp-1208579           | Ground Truth: -0.701346 | Predicted: -1.421423
mp-1245432           | Ground Truth: -0.578322 | Predicted: -0.626415
mp-1017554           | Ground Truth: -0.100675 | Predicted: -0.078184
mp-1246940           | Ground Truth: 0.475183 | Predicted: 0.007184
mp-734925            | Ground Truth: -1.110132 | Predicted: -1.379913
mp-542635            | Ground Truth: 0.633989 | Predicted: 0.694448
mp-1184037           | Ground Truth: -0.385874 | Predicted: -0.560103
mp-1190356           | Ground Truth: -1.898912 | Predicted: -2.510867
mp-603327            | Ground Truth: -1.169270 | Predicted: -1.340803
mp-1245501           | Ground Truth: 0.098897 | Predicted: -0.080612
mp-734266            | Ground Truth: -1.235797 | Predicted: -1.329888
mp-2964              | Ground Truth: -1.226192 | Predicted: -1.360389
mp-776823            | Ground Truth: -2.853519 | Predicted: -2.856770
mp-1417640           | Ground Truth: -0.778864 | Predicted: -1.130257
mp-1247021           | Ground Truth: 0.251110 | Predicted: -0.124977
mp-1095181           | Ground Truth: 0.575281 | Predicted: -0.040463
mp-1246081           | Ground Truth: 0.404308 | Predicted: 0.074804
mp-554001            | Ground Truth: -2.218571 | Predicted: -2.300286
mp-1225519           | Ground Truth: -1.869779 | Predicted: -1.600571
mp-23009             | Ground Truth: -1.635277 | Predicted: -1.497380
mp-1245434           | Ground Truth: -1.123406 | Predicted: -1.147499
mp-626112            | Ground Truth: -1.114268 | Predicted: -1.202571
mp-567933            | Ground Truth: 0.058425 | Predicted: -0.055760
mp-1225916           | Ground Truth: -1.237604 | Predicted: -1.137437
mp-1245849           | Ground Truth: 0.071525 | Predicted: -0.064658
mp-1002252           | Ground Truth: -0.342779 | Predicted: -0.810734
mp-1247340           | Ground Truth: -0.122555 | Predicted: -0.298562
mp-684642            | Ground Truth: 0.549805 | Predicted: 0.006027
mp-999503            | Ground Truth: -0.298578 | Predicted: -0.430152
mp-556340            | Ground Truth: -2.750554 | Predicted: -2.773333
mp-34381             | Ground Truth: -0.566551 | Predicted: -0.600051
mp-1247368           | Ground Truth: -0.663098 | Predicted: -0.946504
mp-1204260           | Ground Truth: 1.077050 | Predicted: 0.292983
mp-1194016           | Ground Truth: -1.162807 | Predicted: -1.976166
mp-569461            | Ground Truth: 0.674014 | Predicted: 0.309384
mp-999086            | Ground Truth: 0.179878 | Predicted: 0.035295
mp-1245932           | Ground Truth: 0.114012 | Predicted: 0.156893
mp-1245467           | Ground Truth: -1.662352 | Predicted: -1.637951
mp-14712             | Ground Truth: -0.896407 | Predicted: -0.829040
mp-1029869           | Ground Truth: -0.563894 | Predicted: -0.730791
mp-15703             | Ground Truth: -0.561948 | Predicted: -0.575751
mp-818262            | Ground Truth: -0.830057 | Predicted: -1.549081
mp-1245480           | Ground Truth: -0.759921 | Predicted: -0.920751
mp-1245874           | Ground Truth: -1.148288 | Predicted: -1.394537
mp-732121            | Ground Truth: -1.647873 | Predicted: -2.296658
mp-1246347           | Ground Truth: -0.446301 | Predicted: -0.505570
mp-3677              | Ground Truth: -1.346009 | Predicted: -1.304074
mp-1029784           | Ground Truth: -0.572439 | Predicted: -0.560662
mp-1222753           | Ground Truth: -2.990602 | Predicted: -3.060597
mp-1217767           | Ground Truth: -1.876473 | Predicted: -2.028566
mp-1245477           | Ground Truth: 0.014807 | Predicted: -0.151894
mp-1247292           | Ground Truth: -0.139919 | Predicted: -0.368114
mp-1245812           | Ground Truth: 0.053953 | Predicted: -0.546613
mp-1227303           | Ground Truth: -2.631718 | Predicted: -2.659859
mp-1246829           | Ground Truth: 0.019224 | Predicted: -0.222099
mp-6070              | Ground Truth: 0.080799 | Predicted: -0.588470
mp-1245760           | Ground Truth: -0.926048 | Predicted: -0.955822
mp-1245584           | Ground Truth: -0.069129 | Predicted: -0.445193
mp-558979            | Ground Truth: -0.537963 | Predicted: -0.684834
mp-1246139           | Ground Truth: 0.091599 | Predicted: -0.246383
mp-1700              | Ground Truth: -1.658923 | Predicted: -1.534999
mp-1225554           | Ground Truth: -1.803203 | Predicted: -1.590721
mp-6799              | Ground Truth: -1.316875 | Predicted: -1.318550
mp-728544            | Ground Truth: -1.368014 | Predicted: -1.478859
mp-1247413           | Ground Truth: 0.149251 | Predicted: -0.027050
mp-1246096           | Ground Truth: -0.473678 | Predicted: -0.739742
mp-1245972           | Ground Truth: 0.057707 | Predicted: -0.205786
mp-1245341           | Ground Truth: 0.166458 | Predicted: 0.016891
mp-11918             | Ground Truth: -1.248535 | Predicted: -1.212913
mp-1247381           | Ground Truth: -0.096663 | Predicted: -0.602486
mp-29136             | Ground Truth: -0.619232 | Predicted: -0.610811
mp-1209230           | Ground Truth: -0.769514 | Predicted: -1.869340
mp-2229191           | Ground Truth: -2.544778 | Predicted: -2.592599
mp-1064272           | Ground Truth: 0.798991 | Predicted: -0.088700
mp-731856            | Ground Truth: 0.510808 | Predicted: 0.366273
mp-1245391           | Ground Truth: -0.736772 | Predicted: -0.970481
mp-1247460           | Ground Truth: -0.357390 | Predicted: -0.317650
mp-29943             | Ground Truth: -1.109798 | Predicted: -1.185443
mp-1215146           | Ground Truth: -1.436758 | Predicted: -1.661259
mp-7214              | Ground Truth: -1.084606 | Predicted: -1.097646
mp-10525             | Ground Truth: -0.052535 | Predicted: -0.087702
mp-1245075           | Ground Truth: 0.064045 | Predicted: -0.398375
mp-1196867           | Ground Truth: -0.677038 | Predicted: -0.868546
mp-545788            | Ground Truth: -1.204290 | Predicted: -1.193730
mp-1245445           | Ground Truth: -0.876291 | Predicted: -0.854001
mp-1178820           | Ground Truth: -1.332170 | Predicted: -1.746062
mp-731813            | Ground Truth: -0.318935 | Predicted: -0.603849
mp-1245911           | Ground Truth: -0.512881 | Predicted: -0.555408
mp-1204301           | Ground Truth: -0.646520 | Predicted: -0.822042
mp-1246526           | Ground Truth: -0.405630 | Predicted: -0.351673
mp-1019316           | Ground Truth: -0.232959 | Predicted: -0.264579
mp-1211655           | Ground Truth: -0.344008 | Predicted: -0.487020
mp-1094084           | Ground Truth: 0.294470 | Predicted: 0.412596
mp-11583             | Ground Truth: -1.888679 | Predicted: -1.916513
mp-1058549           | Ground Truth: -0.441382 | Predicted: -0.939374
mp-1228663           | Ground Truth: -1.180992 | Predicted: -1.161886
mp-1100774           | Ground Truth: 0.166367 | Predicted: 0.491206
mp-1008556           | Ground Truth: -1.160213 | Predicted: -1.068633
mp-1078609           | Ground Truth: -0.230829 | Predicted: -0.647186
mp-1210761           | Ground Truth: -0.416370 | Predicted: -0.472433
mp-629082            | Ground Truth: -1.013031 | Predicted: -0.941862
mp-1245734           | Ground Truth: 0.255291 | Predicted: 0.389635
mp-29961             | Ground Truth: -0.271593 | Predicted: -0.368145
mp-1228410           | Ground Truth: -2.402815 | Predicted: -2.479137
mp-570046            | Ground Truth: -1.099099 | Predicted: -1.056093
mp-672350            | Ground Truth: -1.627131 | Predicted: -1.920046
mp-1029730           | Ground Truth: -1.379806 | Predicted: -1.222961
mp-1104046           | Ground Truth: -2.561792 | Predicted: -2.472014
mp-780671            | Ground Truth: -2.743771 | Predicted: -2.775585
mp-1246329           | Ground Truth: -1.765584 | Predicted: -1.788064
mp-1190824           | Ground Truth: 0.900526 | Predicted: 0.011104
mp-1181677           | Ground Truth: -0.807115 | Predicted: -0.888641
mp-1246938           | Ground Truth: -0.019332 | Predicted: -0.054281
mp-759722            | Ground Truth: -1.801692 | Predicted: -1.841919
mp-1009750           | Ground Truth: -1.789021 | Predicted: -1.713378
mp-1029359           | Ground Truth: -1.875545 | Predicted: -1.697709
mp-561469            | Ground Truth: -2.065003 | Predicted: -2.206267
mp-1029850           | Ground Truth: -0.513927 | Predicted: -0.833029
mp-637209            | Ground Truth: 0.645078 | Predicted: 0.145268
mp-1101007           | Ground Truth: -0.391948 | Predicted: -0.617501
mp-1247568           | Ground Truth: -0.753194 | Predicted: -0.900094
mp-1106080           | Ground Truth: -0.722033 | Predicted: -0.754700
mp-1245010           | Ground Truth: 0.202821 | Predicted: -0.025541
mp-1224351           | Ground Truth: 0.253088 | Predicted: 0.164898
mp-1213521           | Ground Truth: -0.503085 | Predicted: -1.488418
mp-1244984           | Ground Truth: 0.071624 | Predicted: -0.241285
mp-558667            | Ground Truth: -0.350830 | Predicted: -0.656443
mp-1210939           | Ground Truth: 0.617822 | Predicted: -0.474428
mp-1204920           | Ground Truth: -1.450900 | Predicted: -1.933502
mp-27378             | Ground Truth: -0.009447 | Predicted: -0.086177
mp-679928            | Ground Truth: -1.469250 | Predicted: -1.542119
mp-554783            | Ground Truth: -1.699957 | Predicted: -1.784860
mp-1201004           | Ground Truth: -0.634715 | Predicted: -0.822239
mp-1008525           | Ground Truth: -0.404167 | Predicted: -0.434324
mp-11893             | Ground Truth: -0.190903 | Predicted: -0.288908
mp-1246464           | Ground Truth: 0.220073 | Predicted: -0.311885
mp-647275            | Ground Truth: -0.067816 | Predicted: -0.137257
mp-1178181           | Ground Truth: -0.693114 | Predicted: -0.730501
mp-1029851           | Ground Truth: -0.291073 | Predicted: -0.482103
mp-1079041           | Ground Truth: 1.785796 | Predicted: 0.116932
mp-1194537           | Ground Truth: 1.179415 | Predicted: 0.071921
mp-1216730           | Ground Truth: -2.336094 | Predicted: -2.616147
mp-626155            | Ground Truth: -0.300619 | Predicted: -0.748788
mp-570555            | Ground Truth: -0.982821 | Predicted: -1.039307
mp-1245871           | Ground Truth: -0.298496 | Predicted: -0.775199
mp-1245723           | Ground Truth: 0.154278 | Predicted: -0.207881
mp-1101823           | Ground Truth: 0.588478 | Predicted: -0.665855
mp-1181009           | Ground Truth: -0.544589 | Predicted: -1.152367
mp-1245608           | Ground Truth: 0.402421 | Predicted: 0.012731
mp-754712            | Ground Truth: -0.521597 | Predicted: -0.718162
mp-1181417           | Ground Truth: -0.313211 | Predicted: -0.641703
mp-1246668           | Ground Truth: -0.100262 | Predicted: -0.228547
mp-1203948           | Ground Truth: -0.618953 | Predicted: -0.735520
mp-559099            | Ground Truth: -1.198355 | Predicted: -1.227486
mp-1207722           | Ground Truth: -0.180688 | Predicted: -1.092645
mp-999498            | Ground Truth: 1.468057 | Predicted: 0.118910
mp-1210777           | Ground Truth: -0.916204 | Predicted: -1.351339
mp-1247247           | Ground Truth: -0.419734 | Predicted: -0.581055
mp-11917             | Ground Truth: -1.185790 | Predicted: -1.238526
mp-560008            | Ground Truth: -2.056323 | Predicted: -2.001365
mp-1245648           | Ground Truth: 0.216945 | Predicted: 0.080451
mp-777302            | Ground Truth: -0.583969 | Predicted: -0.599084
mp-1399796           | Ground Truth: -0.399787 | Predicted: -0.998532
mp-1246457           | Ground Truth: -0.974375 | Predicted: -1.052394
mp-1246511           | Ground Truth: -0.217959 | Predicted: -0.351591
mp-1246840           | Ground Truth: -0.691676 | Predicted: -0.632720
mp-1209922           | Ground Truth: -0.327912 | Predicted: -1.299933
mp-2117              | Ground Truth: -1.976948 | Predicted: -1.885830
mp-1246432           | Ground Truth: -0.023978 | Predicted: -0.334104
mp-1247317           | Ground Truth: 0.140796 | Predicted: 0.147303
mp-616463            | Ground Truth: 0.465645 | Predicted: 0.079833
mp-7913              | Ground Truth: -1.400416 | Predicted: -1.341513
mp-1246060           | Ground Truth: -1.356448 | Predicted: -1.139578
mp-1208416           | Ground Truth: -2.066768 | Predicted: -2.696116
mp-721299            | Ground Truth: -1.151773 | Predicted: -1.271032
mp-1209071           | Ground Truth: 0.054007 | Predicted: -1.037221
mp-1222421           | Ground Truth: 0.284855 | Predicted: -0.328372
mp-1001828           | Ground Truth: 0.093540 | Predicted: 0.020233
mp-1180300           | Ground Truth: -0.424675 | Predicted: -0.685666
mp-1199528           | Ground Truth: -0.452121 | Predicted: -0.532151
mp-1233256           | Ground Truth: -2.212656 | Predicted: -2.321087
mp-1029387           | Ground Truth: -0.704673 | Predicted: -0.703700
mp-1246755           | Ground Truth: -0.161577 | Predicted: -0.338714
mp-10732             | Ground Truth: -1.507574 | Predicted: -1.660443
mp-570950            | Ground Truth: 0.987650 | Predicted: 0.337263
mp-1207386           | Ground Truth: -2.745237 | Predicted: -2.865541
mp-1247534           | Ground Truth: -0.308658 | Predicted: -0.163858
mp-556958            | Ground Truth: -2.228840 | Predicted: -2.264727
mp-1246577           | Ground Truth: -0.926918 | Predicted: -1.205389
mp-989616            | Ground Truth: -0.805869 | Predicted: -0.877648
mp-23977             | Ground Truth: 0.054956 | Predicted: -0.399763
mp-1079018           | Ground Truth: 0.189904 | Predicted: -0.988262
mp-1246383           | Ground Truth: 0.194942 | Predicted: -0.051712
mp-556439            | Ground Truth: -0.038643 | Predicted: -0.557685
mp-1018718           | Ground Truth: -1.160032 | Predicted: -1.495059
mp-505435            | Ground Truth: -2.195261 | Predicted: -1.959732
mp-683987            | Ground Truth: -1.112260 | Predicted: -1.528790
mp-1180500           | Ground Truth: 0.016958 | Predicted: -0.489800
mp-1246594           | Ground Truth: 0.170156 | Predicted: 0.261207
mp-1197425           | Ground Truth: -2.187379 | Predicted: -2.629494
mp-1181876           | Ground Truth: -0.677901 | Predicted: -1.304852
mp-1220201           | Ground Truth: -2.318555 | Predicted: -2.442323
mp-1009640           | Ground Truth: -0.785746 | Predicted: -0.816113
mp-567441            | Ground Truth: -1.659509 | Predicted: -1.637555
mp-35644             | Ground Truth: -0.746696 | Predicted: -0.847268
mp-1246448           | Ground Truth: -0.909756 | Predicted: -0.933047
mp-9723              | Ground Truth: -1.251987 | Predicted: -1.258063
mp-1192059           | Ground Truth: -1.204606 | Predicted: -2.168305
mp-1246480           | Ground Truth: 0.518045 | Predicted: 0.269095
mp-1367097           | Ground Truth: 2.053406 | Predicted: -0.310093
mp-1199527           | Ground Truth: -0.943036 | Predicted: -1.251587
mp-985299            | Ground Truth: 0.980540 | Predicted: 0.662203
mp-1246064           | Ground Truth: -0.319899 | Predicted: -0.522458
mp-1247481           | Ground Truth: -0.357157 | Predicted: -0.650260
mp-1197141           | Ground Truth: -0.899519 | Predicted: -1.358071
mp-1245887           | Ground Truth: 0.203124 | Predicted: -0.073342
mp-15799             | Ground Truth: -1.040957 | Predicted: -1.202103
mp-1078503           | Ground Truth: -1.728822 | Predicted: -1.739444
mp-572707            | Ground Truth: 0.047779 | Predicted: -0.486369
mp-1247264           | Ground Truth: -0.936660 | Predicted: -1.111932
mp-720847            | Ground Truth: -1.096597 | Predicted: -0.915785
mp-606338            | Ground Truth: -0.775539 | Predicted: -0.812748
mp-1245559           | Ground Truth: -0.682826 | Predicted: -0.707099
mp-1020193           | Ground Truth: -1.408986 | Predicted: -1.415368
mp-1354560           | Ground Truth: 2.553167 | Predicted: -0.444906
mp-22387             | Ground Truth: -1.747005 | Predicted: -1.673972
mp-974591            | Ground Truth: -0.233453 | Predicted: -0.334513
mp-20999             | Ground Truth: -1.058575 | Predicted: -0.942783
mp-1079006           | Ground Truth: -0.507155 | Predicted: -0.803511
mp-1245904           | Ground Truth: -1.363831 | Predicted: -1.424095
mp-1245596           | Ground Truth: 0.079347 | Predicted: -0.544717
mp-567666            | Ground Truth: -0.848847 | Predicted: -0.770916
mp-1245641           | Ground Truth: -0.028678 | Predicted: -0.111559
mp-740765            | Ground Truth: -0.077022 | Predicted: -0.453987
mp-1247077           | Ground Truth: -0.279743 | Predicted: -0.391066
mp-1975              | Ground Truth: -2.152056 | Predicted: -2.025441
mp-744840            | Ground Truth: -1.708853 | Predicted: -1.879595
mp-755526            | Ground Truth: -3.194545 | Predicted: -3.196881
mp-1246976           | Ground Truth: 0.261629 | Predicted: 0.074148
mp-672285            | Ground Truth: 0.024059 | Predicted: -0.075230
mp-1205483           | Ground Truth: -0.977428 | Predicted: -0.906616
mp-567771            | Ground Truth: -1.313510 | Predicted: -1.310198
mp-1203251           | Ground Truth: -0.727215 | Predicted: -0.767854
mp-1246844           | Ground Truth: 0.117577 | Predicted: -0.082470
mp-726261            | Ground Truth: -0.650490 | Predicted: -1.087016
mp-558217            | Ground Truth: -1.060001 | Predicted: -1.135212
mp-1187591           | Ground Truth: -1.618391 | Predicted: -1.636943
mp-1197477           | Ground Truth: -0.194575 | Predicted: -0.629231
mp-570454            | Ground Truth: -0.051546 | Predicted: -1.083510
mp-24119             | Ground Truth: -0.945637 | Predicted: -0.737408
mp-1245628           | Ground Truth: -1.593792 | Predicted: -1.609388
mp-1244886           | Ground Truth: 0.034985 | Predicted: -0.390479
mp-1192293           | Ground Truth: 1.227546 | Predicted: 0.117522
mp-1245841           | Ground Truth: -0.161045 | Predicted: -0.481123
mp-1246199           | Ground Truth: -0.226553 | Predicted: -0.598715
mp-23396             | Ground Truth: -1.095288 | Predicted: -1.108191
mp-1246730           | Ground Truth: 0.129915 | Predicted: -0.165818
mp-568759            | Ground Truth: -1.714661 | Predicted: -1.539383
mp-1203058           | Ground Truth: -0.878528 | Predicted: -1.035617
mp-1245483           | Ground Truth: 0.015520 | Predicted: 0.149691
mp-570948            | Ground Truth: -0.840424 | Predicted: -0.849095
mp-1196627           | Ground Truth: 0.191281 | Predicted: -1.197548
