(base) root@fd3643bcbac3:~/my_codes/cgcnn_new# python predict.py pre-trained/formation-energy-per-atom.pth data/C_materials
Total CIF files found: 5281
Test set size: 1056 materials

==================== TEST RESULTS ====================
Number of test materials: 1056
MAE : 0.213669 eV/atom
MSE : 0.138307 (eV/atom)^2
====================================================

Material-wise Predictions:
mp-648157            | Ground Truth: -0.953001 | Predicted: -0.771169
mp-697339            | Ground Truth: -2.435095 | Predicted: -2.489248
mp-8062              | Ground Truth: -0.305778 | Predicted: -0.200769
mp-1009792           | Ground Truth: 0.453844 | Predicted: 0.568100
mp-570002            | Ground Truth: 0.765541 | Predicted: 0.199302
mp-1199577           | Ground Truth: -0.682543 | Predicted: -0.722706
mp-1207742           | Ground Truth: -0.359522 | Predicted: -0.402877
mp-570985            | Ground Truth: -0.305896 | Predicted: -0.199612
mp-1222227           | Ground Truth: -0.417815 | Predicted: -0.363489
mp-1202089           | Ground Truth: -1.098931 | Predicted: -1.549688
mp-1221512           | Ground Truth: 0.428924 | Predicted: 0.103981
mp-10351             | Ground Truth: 1.044850 | Predicted: 0.242473
mp-19818             | Ground Truth: -0.531313 | Predicted: -0.579960
mp-1218024           | Ground Truth: -0.776784 | Predicted: -0.607221
mp-1246752           | Ground Truth: 0.111547 | Predicted: -0.012176
mp-1222084           | Ground Truth: -1.706643 | Predicted: -1.691736
mp-621694            | Ground Truth: 1.281782 | Predicted: 0.539376
mp-10343             | Ground Truth: -0.693268 | Predicted: -0.431672
mp-1195784           | Ground Truth: -1.230183 | Predicted: -1.162033
mp-1206991           | Ground Truth: -0.065463 | Predicted: -0.146406
mp-561310            | Ground Truth: -2.156662 | Predicted: -2.153389
mp-1214136           | Ground Truth: -1.358838 | Predicted: -1.214298
mp-13502             | Ground Truth: -0.354918 | Predicted: -0.416962
mp-10041             | Ground Truth: 1.282824 | Predicted: 0.214646
mp-1215263           | Ground Truth: -0.509789 | Predicted: -0.450039
mp-1222053           | Ground Truth: -0.152466 | Predicted: -0.205377
mp-616458            | Ground Truth: -2.063233 | Predicted: -2.107784
mp-754005            | Ground Truth: -2.038062 | Predicted: -2.005445
mp-1215031           | Ground Truth: -1.347015 | Predicted: -1.445384
mp-570697            | Ground Truth: 0.626343 | Predicted: 0.017815
mp-1199178           | Ground Truth: -1.532895 | Predicted: -1.843956
mp-1214683           | Ground Truth: -1.678571 | Predicted: -2.068830
mp-1219267           | Ground Truth: 0.250001 | Predicted: -0.002838
mp-1217561           | Ground Truth: -0.230408 | Predicted: -0.299973
mp-1220030           | Ground Truth: 0.332921 | Predicted: -0.002024
mp-1213964           | Ground Truth: 0.194856 | Predicted: 0.146097
mp-1225296           | Ground Truth: -0.071492 | Predicted: -0.109821
mp-1197275           | Ground Truth: -0.063836 | Predicted: -0.060671
mp-1199592           | Ground Truth: 0.590777 | Predicted: -0.307625
mp-1181700           | Ground Truth: -0.626665 | Predicted: -0.698784
mp-1214607           | Ground Truth: 0.033025 | Predicted: -0.165343
mp-567900            | Ground Truth: -0.089113 | Predicted: -0.080995
mp-1229024           | Ground Truth: -0.129287 | Predicted: -0.180792
mp-23821             | Ground Truth: -1.529961 | Predicted: -1.564077
mp-1105792           | Ground Truth: -0.855408 | Predicted: -0.662668
mp-1205543           | Ground Truth: -0.500675 | Predicted: -0.517498
mp-1219344           | Ground Truth: -0.020053 | Predicted: -0.010435
mp-20679             | Ground Truth: 0.030780 | Predicted: -0.013395
mp-1025382           | Ground Truth: -0.608536 | Predicted: -0.523512
mp-1218084           | Ground Truth: -0.323723 | Predicted: -0.405056
mp-697408            | Ground Truth: -1.037641 | Predicted: -1.131753
mp-542700            | Ground Truth: -1.652020 | Predicted: -1.620824
mp-28767             | Ground Truth: -0.596812 | Predicted: -0.460932
mp-759521            | Ground Truth: -2.081208 | Predicted: -2.102195
mp-622020            | Ground Truth: 0.624668 | Predicted: 0.168171
mp-2297              | Ground Truth: -0.294596 | Predicted: -0.174502
mp-1219429           | Ground Truth: -2.068808 | Predicted: -2.083037
mp-1211846           | Ground Truth: -1.614911 | Predicted: -1.991097
mp-571589            | Ground Truth: 0.518953 | Predicted: -0.064176
mp-1104050           | Ground Truth: -0.280396 | Predicted: -0.295285
mp-1217133           | Ground Truth: -1.760608 | Predicted: -1.688200
mp-1191449           | Ground Truth: -2.158633 | Predicted: -2.190462
mp-647725            | Ground Truth: -0.890584 | Predicted: -0.679334
mp-1002206           | Ground Truth: 0.436798 | Predicted: 0.047076
mp-624186            | Ground Truth: -1.050703 | Predicted: -0.879870
mp-1079918           | Ground Truth: -2.680858 | Predicted: -2.715124
mp-1021906           | Ground Truth: 0.290104 | Predicted: -0.107856
mp-1206215           | Ground Truth: -0.389325 | Predicted: -0.455003
mp-1245468           | Ground Truth: -0.029125 | Predicted: 0.002171
mp-1039719           | Ground Truth: -2.826282 | Predicted: -2.975932
mp-28133             | Ground Truth: -1.806572 | Predicted: -1.789786
mp-1022207           | Ground Truth: 0.459045 | Predicted: 0.055130
mp-769935            | Ground Truth: -1.296740 | Predicted: -1.282338
mp-1224387           | Ground Truth: -0.328925 | Predicted: -0.708720
mp-1198519           | Ground Truth: -0.912130 | Predicted: -0.858543
mp-645902            | Ground Truth: -0.742499 | Predicted: -0.912915
mp-2646988           | Ground Truth: -0.411139 | Predicted: -0.414177
mp-728970            | Ground Truth: -1.790182 | Predicted: -1.915696
mp-769558            | Ground Truth: -1.962529 | Predicted: -1.986248
mp-570156            | Ground Truth: -0.360773 | Predicted: -0.456001
mp-1208144           | Ground Truth: -0.098561 | Predicted: -0.062083
mp-1032338           | Ground Truth: -2.114943 | Predicted: -2.550951
mp-1058887           | Ground Truth: 2.375720 | Predicted: 1.370921
mp-1188096           | Ground Truth: -0.736166 | Predicted: -0.679626
mp-1217909           | Ground Truth: -0.618764 | Predicted: -0.597023
mp-1188514           | Ground Truth: -0.384808 | Predicted: -0.211751
mp-1208787           | Ground Truth: -0.081204 | Predicted: -0.197771
mp-1203084           | Ground Truth: 1.499832 | Predicted: 0.287833
mp-734141            | Ground Truth: 1.129341 | Predicted: 0.122184
mp-1417806           | Ground Truth: 0.634082 | Predicted: 0.408958
mp-20430             | Ground Truth: 1.655475 | Predicted: 0.520578
mp-1204426           | Ground Truth: -2.497867 | Predicted: -2.530143
mp-999190            | Ground Truth: -0.280559 | Predicted: -0.344689
mp-1205230           | Ground Truth: -0.125447 | Predicted: -0.065153
mp-22793             | Ground Truth: -0.159749 | Predicted: -0.189946
mp-510458            | Ground Truth: -0.092074 | Predicted: -0.010388
mp-1206820           | Ground Truth: -0.226877 | Predicted: -0.295341
mp-1204132           | Ground Truth: -0.984372 | Predicted: -1.048150
mp-558354            | Ground Truth: -0.252921 | Predicted: -0.297214
mp-554659            | Ground Truth: -0.267472 | Predicted: -0.125745
mp-757212            | Ground Truth: -2.072732 | Predicted: -2.095304
mp-1213652           | Ground Truth: -0.354671 | Predicted: -0.433057
mp-1221614           | Ground Truth: 1.800656 | Predicted: 0.740062
mp-569458            | Ground Truth: -0.589204 | Predicted: -0.478422
mp-9936              | Ground Truth: -0.171205 | Predicted: -0.448850
mp-866809            | Ground Truth: -0.661033 | Predicted: -0.404790
mp-1192781           | Ground Truth: 1.259899 | Predicted: 0.378782
mp-3346788           | Ground Truth: -2.338542 | Predicted: -2.630760
mp-10853             | Ground Truth: -0.490953 | Predicted: -0.381210
mp-5425              | Ground Truth: 0.277271 | Predicted: 0.069416
mp-568806            | Ground Truth: 0.011936 | Predicted: 0.005174
mp-1211632           | Ground Truth: 1.284585 | Predicted: 0.212349
mp-568591            | Ground Truth: -1.552325 | Predicted: -1.323039
mp-1201462           | Ground Truth: -0.409207 | Predicted: -0.491078
mp-1219560           | Ground Truth: -1.779381 | Predicted: -1.666489
mp-655027            | Ground Truth: -1.140470 | Predicted: -1.521626
mp-866650            | Ground Truth: -1.331251 | Predicted: -1.274504
mp-1208388           | Ground Truth: -0.875315 | Predicted: -1.404076
mp-1193668           | Ground Truth: -0.054056 | Predicted: -0.145061
mp-1178578           | Ground Truth: -1.062045 | Predicted: -1.099212
mp-561433            | Ground Truth: -2.630920 | Predicted: -2.673717
mp-1212773           | Ground Truth: -0.184085 | Predicted: -0.932155
mp-1067743           | Ground Truth: -0.427315 | Predicted: -0.200934
mp-6814              | Ground Truth: 0.071873 | Predicted: -0.442147
mp-1184737           | Ground Truth: -0.426997 | Predicted: -0.454677
mp-1078791           | Ground Truth: 0.558961 | Predicted: 0.363159
mp-19754             | Ground Truth: -0.340611 | Predicted: -0.378588
mp-1038333           | Ground Truth: -2.862649 | Predicted: -3.009146
mp-1211655           | Ground Truth: -0.344008 | Predicted: -0.487020
mp-29416             | Ground Truth: -1.871580 | Predicted: -1.692079
mp-1201671           | Ground Truth: -0.910940 | Predicted: -1.679471
mp-672334            | Ground Truth: -0.865364 | Predicted: -0.896437
mp-1220755           | Ground Truth: -0.103362 | Predicted: -0.102300
mp-7144              | Ground Truth: -0.377860 | Predicted: -0.289845
mp-1181198           | Ground Truth: -0.171779 | Predicted: -0.238019
mp-732350            | Ground Truth: 0.606721 | Predicted: -0.348072
mp-1196435           | Ground Truth: -0.774598 | Predicted: -0.842999
mp-1017519           | Ground Truth: 1.666970 | Predicted: 1.835933
mp-696986            | Ground Truth: -1.617379 | Predicted: -1.710891
mp-13070             | Ground Truth: -0.551631 | Predicted: -0.458587
mp-624249            | Ground Truth: 0.060654 | Predicted: 0.007774
mp-7586              | Ground Truth: 0.084183 | Predicted: 0.011398
mp-1095514           | Ground Truth: 0.276473 | Predicted: 0.556655
mp-505574            | Ground Truth: -0.053172 | Predicted: 0.029745
mp-30057             | Ground Truth: -0.361350 | Predicted: -0.391715
mp-1188325           | Ground Truth: -1.459472 | Predicted: -1.686635
mp-1246784           | Ground Truth: 0.387347 | Predicted: 0.023718
mp-1211756           | Ground Truth: -2.000054 | Predicted: -2.342254
mp-1222904           | Ground Truth: -0.171651 | Predicted: -0.192444
mp-1210746           | Ground Truth: 0.071203 | Predicted: -0.080685
mp-1247317           | Ground Truth: 0.140796 | Predicted: 0.147303
mp-1208799           | Ground Truth: -0.394883 | Predicted: -0.277475
mp-1024956           | Ground Truth: -0.551327 | Predicted: -0.453857
mp-1099084           | Ground Truth: 0.366950 | Predicted: 0.158915
mp-739866            | Ground Truth: 1.520120 | Predicted: 0.306613
mp-1199812           | Ground Truth: -0.119629 | Predicted: -0.142176
mp-583042            | Ground Truth: -1.132049 | Predicted: -1.128049
mp-556165            | Ground Truth: -1.831781 | Predicted: -1.756257
mp-1190293           | Ground Truth: -0.204266 | Predicted: -0.147539
mp-1203767           | Ground Truth: -0.378183 | Predicted: -0.355035
mp-1079046           | Ground Truth: 0.227040 | Predicted: 0.583307
mp-568190            | Ground Truth: -1.185884 | Predicted: -1.138033
mp-752929            | Ground Truth: -1.584044 | Predicted: -1.699137
mp-974000            | Ground Truth: -0.088420 | Predicted: -0.054683
mp-652048            | Ground Truth: -1.035309 | Predicted: -0.943016
mp-1196266           | Ground Truth: -0.140135 | Predicted: -0.056619
mp-680283            | Ground Truth: -0.967347 | Predicted: -0.879731
mp-1184              | Ground Truth: -0.313214 | Predicted: -0.188586
mp-556783            | Ground Truth: -2.165980 | Predicted: -2.172769
mp-28643             | Ground Truth: -0.115088 | Predicted: -0.292263
mp-1219677           | Ground Truth: -1.752197 | Predicted: -2.320554
mp-582176            | Ground Truth: -1.275848 | Predicted: -1.044256
mp-1209054           | Ground Truth: -0.433494 | Predicted: -0.323121
mp-1221653           | Ground Truth: -0.987489 | Predicted: -1.127698
mp-1220045           | Ground Truth: 0.628964 | Predicted: 0.274569
mp-1203204           | Ground Truth: -0.289794 | Predicted: -1.606020
mp-1192884           | Ground Truth: 0.053258 | Predicted: 0.019567
mp-570784            | Ground Truth: -0.647169 | Predicted: -0.456768
mp-1227102           | Ground Truth: -0.088742 | Predicted: -0.133862
mp-1216754           | Ground Truth: -0.736038 | Predicted: -0.579419
mp-570727            | Ground Truth: -0.436320 | Predicted: -0.866497
mp-1009663           | Ground Truth: 0.729424 | Predicted: 0.734512
mp-1197902           | Ground Truth: -1.020796 | Predicted: -1.104371
mp-989468            | Ground Truth: -0.067546 | Predicted: -0.179607
mp-11714             | Ground Truth: -0.305645 | Predicted: -0.199060
mp-1639828           | Ground Truth: -1.714397 | Predicted: -1.759294
mp-1220407           | Ground Truth: -0.801247 | Predicted: -0.817563
mp-1191607           | Ground Truth: -0.404248 | Predicted: -0.558343
mp-10102             | Ground Truth: 0.351638 | Predicted: 0.204764
mp-1229017           | Ground Truth: -0.761188 | Predicted: -1.235212
mp-1026798           | Ground Truth: 0.311544 | Predicted: 0.071077
mp-1001581           | Ground Truth: -0.034716 | Predicted: 0.160707
mp-1105603           | Ground Truth: -0.743583 | Predicted: -0.691793
mp-9244              | Ground Truth: -0.374308 | Predicted: -0.434373
mp-1178711           | Ground Truth: 0.361118 | Predicted: 0.096150
mp-1245714           | Ground Truth: -0.784946 | Predicted: -1.005741
mp-3347167           | Ground Truth: -2.250603 | Predicted: -2.550335
mp-1032692           | Ground Truth: -2.259060 | Predicted: -2.713563
mp-1214253           | Ground Truth: 0.028002 | Predicted: 0.318384
mp-679949            | Ground Truth: -0.460519 | Predicted: -0.383169
mp-1202276           | Ground Truth: -1.657110 | Predicted: -1.816613
mp-624397            | Ground Truth: -0.274183 | Predicted: -0.204010
mp-1179214           | Ground Truth: 1.852103 | Predicted: 0.735171
mp-600371            | Ground Truth: -0.234438 | Predicted: -0.241002
mp-1181407           | Ground Truth: -1.975292 | Predicted: -2.292744
mp-725605            | Ground Truth: 0.143655 | Predicted: -0.120468
mp-1214977           | Ground Truth: -0.469116 | Predicted: -0.316162
mp-1196230           | Ground Truth: -0.791187 | Predicted: -0.936422
mp-3346526           | Ground Truth: -2.545307 | Predicted: -2.585108
mp-1210373           | Ground Truth: -2.229884 | Predicted: -2.343494
mp-1246940           | Ground Truth: 0.475183 | Predicted: 0.007184
mp-1219701           | Ground Truth: -0.299310 | Predicted: -0.098455
mp-616541            | Ground Truth: -0.908661 | Predicted: -0.813366
mp-1214198           | Ground Truth: -1.699907 | Predicted: -2.023213
mp-1198563           | Ground Truth: -0.881952 | Predicted: -1.067340
mp-3953              | Ground Truth: -2.687544 | Predicted: -2.692732

