(base) root@fd3643bcbac3:~/my_codes/cgcnn_new# python predict.py pre-trained/formation-energy-per-atom.pth data/B_materials
Total CIF files found: 5456
Test set size: 1091 materials

==================== TEST RESULTS ====================
Number of test materials: 1091
MAE : 0.108047 eV/atom
MSE : 0.047787 (eV/atom)^2
====================================================

Material-wise Predictions:
mp-850950            | Ground Truth: -2.390036 | Predicted: -2.410858
mp-1189091           | Ground Truth: -2.756454 | Predicted: -2.737135
mp-1104122           | Ground Truth: -0.286289 | Predicted: -0.451829
mp-1209773           | Ground Truth: -3.132473 | Predicted: -3.165576
mp-1228638           | Ground Truth: -0.667772 | Predicted: -0.741355
mp-1200125           | Ground Truth: -0.142920 | Predicted: -0.144494
mp-1020670           | Ground Truth: -3.014836 | Predicted: -3.053349
mp-1026827           | Ground Truth: 0.281822 | Predicted: 0.204689
mp-1188995           | Ground Truth: -0.303499 | Predicted: -0.418277
mp-262               | Ground Truth: -0.099815 | Predicted: -0.152576
mp-17268             | Ground Truth: -3.037571 | Predicted: -3.030264
mp-1188450           | Ground Truth: -0.370409 | Predicted: -0.268460
mp-1204691           | Ground Truth: -2.753257 | Predicted: -2.921386
mp-1022493           | Ground Truth: 0.335175 | Predicted: 0.172807
mp-1100874           | Ground Truth: -3.485943 | Predicted: -3.486992
mp-6076              | Ground Truth: -3.379170 | Predicted: -3.377905
mp-1196291           | Ground Truth: -0.102499 | Predicted: -0.229185
mp-1225884           | Ground Truth: -0.456352 | Predicted: -0.291040
mp-556226            | Ground Truth: -2.783544 | Predicted: -2.798980
mp-1228657           | Ground Truth: -0.243192 | Predicted: -0.313218
mp-779296            | Ground Truth: -2.484172 | Predicted: -2.504193
mp-776517            | Ground Truth: -2.459293 | Predicted: -2.491812
mp-1235124           | Ground Truth: -2.521446 | Predicted: -2.682452
mp-1222450           | Ground Truth: -3.485026 | Predicted: -3.549962
mp-1026772           | Ground Truth: 0.152747 | Predicted: 0.057348
mp-1196945           | Ground Truth: -2.133405 | Predicted: -2.135339
mp-8891              | Ground Truth: -2.981602 | Predicted: -3.008451
mp-12954             | Ground Truth: -0.592210 | Predicted: -0.767927
mp-1034600           | Ground Truth: -2.793493 | Predicted: -2.937474
mp-6084              | Ground Truth: -0.372685 | Predicted: -0.386071
mp-3467              | Ground Truth: -0.479624 | Predicted: -0.445484
mp-1203290           | Ground Truth: -0.257480 | Predicted: -0.217714
mp-778811            | Ground Truth: -2.298464 | Predicted: -2.450938
mp-1200778           | Ground Truth: -0.668125 | Predicted: -0.552984
mp-20689             | Ground Truth: -0.672688 | Predicted: -0.589313
mp-851119            | Ground Truth: -2.420822 | Predicted: -2.455978
mp-554041            | Ground Truth: -2.946624 | Predicted: -2.957967
mp-1191882           | Ground Truth: -0.577934 | Predicted: -0.556451
mp-1184343           | Ground Truth: -0.198911 | Predicted: -0.304613
mp-764535            | Ground Truth: -2.251202 | Predicted: -2.348710
mp-760280            | Ground Truth: -2.265378 | Predicted: -2.362620
mp-1189371           | Ground Truth: -0.741620 | Predicted: -0.793753
mp-12315             | Ground Truth: -3.524009 | Predicted: -3.512303
mp-1207606           | Ground Truth: -2.571470 | Predicted: -2.635189
mp-1194942           | Ground Truth: -3.074177 | Predicted: -3.060308
mp-1176747           | Ground Truth: -2.026732 | Predicted: -2.080622
mp-1194187           | Ground Truth: -0.145245 | Predicted: -0.203981
mp-850994            | Ground Truth: -2.427766 | Predicted: -2.453614
mp-568083            | Ground Truth: -0.441238 | Predicted: -0.456602
mp-850396            | Ground Truth: -2.448432 | Predicted: -2.481519
mp-772440            | Ground Truth: -2.654728 | Predicted: -2.672575
mp-965               | Ground Truth: -0.608675 | Predicted: -0.534113
mp-1225353           | Ground Truth: -0.355302 | Predicted: -0.330904
mp-1223015           | Ground Truth: -0.666582 | Predicted: -0.635243
mp-10132             | Ground Truth: -0.325224 | Predicted: -0.217121
mp-849624            | Ground Truth: -2.423418 | Predicted: -2.473165
mp-1219294           | Ground Truth: -0.521354 | Predicted: -0.428870
mp-776601            | Ground Truth: -2.652142 | Predicted: -2.668679
mp-4674              | Ground Truth: -1.752694 | Predicted: -2.048223
mp-1039820           | Ground Truth: -2.843677 | Predicted: -3.018839
mp-1344863           | Ground Truth: -1.131736 | Predicted: -2.199292
mp-1211262           | Ground Truth: -0.904951 | Predicted: -0.800151
mp-571209            | Ground Truth: -0.365670 | Predicted: -0.434054
mp-1027987           | Ground Truth: 0.151661 | Predicted: 0.091054
mp-1223329           | Ground Truth: -0.643044 | Predicted: -0.596142
mp-10145             | Ground Truth: -0.765444 | Predicted: -0.332062
mp-560463            | Ground Truth: -2.495315 | Predicted: -2.679766
mp-1221663           | Ground Truth: -2.028834 | Predicted: -2.097016
mp-556393            | Ground Truth: -2.957246 | Predicted: -3.002585
mp-1202841           | Ground Truth: -0.520900 | Predicted: -0.508914
mp-770344            | Ground Truth: -2.664956 | Predicted: -2.714929
mp-4676              | Ground Truth: -0.445868 | Predicted: -0.501047
mp-1031096           | Ground Truth: -2.424078 | Predicted: -2.932762
mp-1225187           | Ground Truth: -0.149071 | Predicted: -0.239151
mp-1226123           | Ground Truth: -0.107064 | Predicted: -0.076218
mp-764702            | Ground Truth: -2.266539 | Predicted: -2.365808
mp-556106            | Ground Truth: -3.430602 | Predicted: -3.581084
mp-864993            | Ground Truth: -0.683020 | Predicted: -0.624744
mp-1196534           | Ground Truth: -0.083331 | Predicted: -0.146617
mp-29980             | Ground Truth: -0.641230 | Predicted: -0.628594
mp-1191455           | Ground Truth: -0.623533 | Predicted: -0.621451
mp-560026            | Ground Truth: -3.102744 | Predicted: -3.138452
mp-1189387           | Ground Truth: -0.352210 | Predicted: -0.481805
mp-764679            | Ground Truth: -2.265583 | Predicted: -2.357399
mp-1185302           | Ground Truth: -1.239190 | Predicted: -1.533026
mp-1201877           | Ground Truth: -2.670687 | Predicted: -2.876998
mp-1200575           | Ground Truth: -0.619603 | Predicted: -0.629743
mp-1106048           | Ground Truth: -0.631257 | Predicted: -0.576510
mp-27820             | Ground Truth: -0.062152 | Predicted: -0.174474
mp-1197022           | Ground Truth: -1.921576 | Predicted: -1.930474
mp-1183212           | Ground Truth: -0.300732 | Predicted: -0.756494
mp-726927            | Ground Truth: -0.782237 | Predicted: -0.906419
mp-1198168           | Ground Truth: -2.068309 | Predicted: -2.275781
mp-1225075           | Ground Truth: -0.212021 | Predicted: -0.294766
mp-1030755           | Ground Truth: -2.512006 | Predicted: -2.860719
mp-1224701           | Ground Truth: -3.122745 | Predicted: -3.266370
mp-1208326           | Ground Truth: -2.785180 | Predicted: -2.831053
mp-1213419           | Ground Truth: -1.424868 | Predicted: -1.418892
mp-1202698           | Ground Truth: -0.395701 | Predicted: -0.371670
mp-1079198           | Ground Truth: -0.528596 | Predicted: -0.594177
mp-1208348           | Ground Truth: -0.488879 | Predicted: -0.345008
mp-1198324           | Ground Truth: -2.639771 | Predicted: -2.625328
mp-1198465           | Ground Truth: -0.706864 | Predicted: -0.635812
mp-27245             | Ground Truth: -0.858404 | Predicted: -0.703002
mp-850959            | Ground Truth: -2.478356 | Predicted: -2.493176
mp-768665            | Ground Truth: -2.394983 | Predicted: -2.373371
mp-559759            | Ground Truth: -3.322331 | Predicted: -3.331233
mp-1212083           | Ground Truth: -2.576787 | Predicted: -2.637526
mp-699248            | Ground Truth: -2.703603 | Predicted: -2.797705
mp-20877             | Ground Truth: -0.603038 | Predicted: -0.685430
mp-568532            | Ground Truth: 0.199813 | Predicted: 0.169810
mp-1019559           | Ground Truth: -3.242720 | Predicted: -3.273991
mp-1221680           | Ground Truth: -0.386949 | Predicted: -0.438088
mp-769033            | Ground Truth: -1.908534 | Predicted: -1.921639
mp-1193429           | Ground Truth: -0.243716 | Predicted: -0.276912
mp-1033526           | Ground Truth: -1.928659 | Predicted: -2.692523
mp-1105337           | Ground Truth: -2.931483 | Predicted: -2.962887
mp-13589             | Ground Truth: 0.076228 | Predicted: 0.170452
mp-1096043           | Ground Truth: 1.923502 | Predicted: -0.206016
mp-29358             | Ground Truth: -1.972446 | Predicted: -2.197970
mp-714851            | Ground Truth: -1.314797 | Predicted: -1.322118
mp-1198385           | Ground Truth: -2.626683 | Predicted: -2.641409
mp-558445            | Ground Truth: -2.844664 | Predicted: -2.898901
mp-849488            | Ground Truth: -2.424767 | Predicted: -2.452614
mp-1196847           | Ground Truth: -3.052042 | Predicted: -3.033500
mp-1220077           | Ground Truth: -3.401257 | Predicted: -3.406500
mp-1211317           | Ground Truth: -2.909349 | Predicted: -2.938711
mp-27261             | Ground Truth: -0.488850 | Predicted: -0.537627
mp-1222299           | Ground Truth: -1.078909 | Predicted: -1.064115
mp-781957            | Ground Truth: -2.464023 | Predicted: -2.483676
mp-1207977           | Ground Truth: -2.217364 | Predicted: -2.233097
mp-1024990           | Ground Truth: -0.689255 | Predicted: -0.725659
mp-773117            | Ground Truth: -3.626560 | Predicted: -3.634265
mp-11594             | Ground Truth: -0.618693 | Predicted: -0.558651
mp-1217992           | Ground Truth: -0.485652 | Predicted: -0.421682
mp-984553            | Ground Truth: -0.224436 | Predicted: -0.966725
mp-1030985           | Ground Truth: -2.412651 | Predicted: -2.933819
mp-1105036           | Ground Truth: -0.486969 | Predicted: -0.458607
mp-1017491           | Ground Truth: 0.229088 | Predicted: 0.043167
mp-1188835           | Ground Truth: -2.428054 | Predicted: -2.557942
mp-1215396           | Ground Truth: -0.592730 | Predicted: -0.608719
mp-779341            | Ground Truth: -2.467562 | Predicted: -2.474759
mp-1229148           | Ground Truth: -3.009334 | Predicted: -3.045242
mp-1188251           | Ground Truth: -0.330089 | Predicted: -0.374553
mp-1183402           | Ground Truth: -2.938822 | Predicted: -2.919147
mp-3769              | Ground Truth: -0.814296 | Predicted: -0.859255
mp-557012            | Ground Truth: -2.950063 | Predicted: -2.985702
mp-1026562           | Ground Truth: 0.359119 | Predicted: 0.177590
mp-560833            | Ground Truth: -2.058956 | Predicted: -2.043514
mp-1198141           | Ground Truth: -3.221295 | Predicted: -3.294693
mp-1189775           | Ground Truth: -0.564979 | Predicted: -0.597831
mp-1018738           | Ground Truth: -0.642257 | Predicted: -0.630078
mp-1203068           | Ground Truth: -0.511998 | Predicted: -0.583411
mp-19343             | Ground Truth: -2.345390 | Predicted: -2.349815
mp-1196416           | Ground Truth: -3.205949 | Predicted: -3.260179
mp-554759            | Ground Truth: -2.239459 | Predicted: -2.265623
mp-1210908           | Ground Truth: -3.525434 | Predicted: -3.554151
mp-1028392           | Ground Truth: 0.245134 | Predicted: 0.181519
mp-771303            | Ground Truth: -2.497733 | Predicted: -2.525547
mp-1210986           | Ground Truth: -2.744743 | Predicted: -2.768124
mp-756840            | Ground Truth: -2.254535 | Predicted: -2.253186
mp-569072            | Ground Truth: -1.143969 | Predicted: -0.966258
mp-1216422           | Ground Truth: -0.083803 | Predicted: -0.075211
mp-972309            | Ground Truth: -0.245440 | Predicted: -1.270317
mp-15707             | Ground Truth: -0.616146 | Predicted: -0.511579
mp-768312            | Ground Truth: -2.309630 | Predicted: -2.359096
mp-4982              | Ground Truth: -0.734807 | Predicted: -0.815934
mp-1095228           | Ground Truth: -0.547428 | Predicted: -0.436579
mp-768812            | Ground Truth: -2.417205 | Predicted: -2.442955
mp-1002183           | Ground Truth: 0.104597 | Predicted: -0.434627
mp-530274            | Ground Truth: -0.069090 | Predicted: -0.011384
mp-1195691           | Ground Truth: -3.087407 | Predicted: -3.097114
mp-1203384           | Ground Truth: -0.768920 | Predicted: -1.038946
mp-1209645           | Ground Truth: -3.365546 | Predicted: -3.412338
mp-556165            | Ground Truth: -1.831781 | Predicted: -1.756257
mp-12160             | Ground Truth: -2.822621 | Predicted: -2.851508
mp-1020026           | Ground Truth: -2.858327 | Predicted: -2.902140
mp-1183296           | Ground Truth: 0.985769 | Predicted: 1.135677
mp-1228446           | Ground Truth: -0.202282 | Predicted: -0.119832
mp-1196163           | Ground Truth: -0.143045 | Predicted: -0.375470
mp-1199009           | Ground Truth: -2.882449 | Predicted: -2.894478
mp-1106103           | Ground Truth: 0.349300 | Predicted: 0.008649
mp-1201949           | Ground Truth: 0.246174 | Predicted: -0.017494
mp-779261            | Ground Truth: -2.790152 | Predicted: -2.866009
mp-770910            | Ground Truth: -2.532832 | Predicted: -2.531182
mp-28629             | Ground Truth: -0.827732 | Predicted: -0.735099
mp-779332            | Ground Truth: -2.061545 | Predicted: -2.151465
mp-1208862           | Ground Truth: -3.100581 | Predicted: -3.101650
mp-1095068           | Ground Truth: -0.268094 | Predicted: -0.434706
mp-760477            | Ground Truth: -3.427469 | Predicted: -3.490583
mp-1033199           | Ground Truth: -2.191571 | Predicted: -2.609335
mp-4057              | Ground Truth: -3.211411 | Predicted: -3.321340
mp-616958            | Ground Truth: 0.190099 | Predicted: 0.003517
mp-1038450           | Ground Truth: -2.889047 | Predicted: -3.037602
mp-1019604           | Ground Truth: -2.221462 | Predicted: -2.339525
mp-1213325           | Ground Truth: -2.300329 | Predicted: -2.292462
mp-1201177           | Ground Truth: -0.335416 | Predicted: -0.456027
mp-1102220           | Ground Truth: -0.450853 | Predicted: -0.411469
mp-1030699           | Ground Truth: -2.346084 | Predicted: -2.721398
mp-1192682           | Ground Truth: -0.193156 | Predicted: -0.387037
mp-1106404           | Ground Truth: -0.430634 | Predicted: -0.455927
mp-1238821           | Ground Truth: 0.958889 | Predicted: 0.949352
mp-756853            | Ground Truth: -2.219558 | Predicted: -2.234935
mp-1060982           | Ground Truth: 2.145653 | Predicted: 1.267581
mp-27658             | Ground Truth: 0.453416 | Predicted: -0.078922
mp-27710             | Ground Truth: -0.256799 | Predicted: -0.325850
mp-780419            | Ground Truth: -2.473472 | Predicted: -2.499542
mp-647283            | Ground Truth: -3.275136 | Predicted: -3.319508
mp-560772            | Ground Truth: -3.013184 | Predicted: -3.033368
mp-1182660           | Ground Truth: -2.149203 | Predicted: -2.342644
mp-1226217           | Ground Truth: -0.191808 | Predicted: -0.382808
mp-1228703           | Ground Truth: -0.699596 | Predicted: -0.703071
mp-14344             | Ground Truth: -0.651041 | Predicted: -0.473064
mp-8631              | Ground Truth: -0.556593 | Predicted: -0.463619
mp-1201509           | Ground Truth: -1.724600 | Predicted: -1.728613
mp-1228665           | Ground Truth: -0.088211 | Predicted: -0.273837
mp-753806            | Ground Truth: -2.226882 | Predicted: -2.213644
mp-865177            | Ground Truth: 0.302267 | Predicted: -0.571124
mp-1199652           | Ground Truth: -2.531132 | Predicted: -2.749972
mp-761209            | Ground Truth: -2.297493 | Predicted: -2.385622
mp-1201895           | Ground Truth: -0.440520 | Predicted: -0.408592
mp-9999              | Ground Truth: -0.478978 | Predicted: -0.481313
mp-557632            | Ground Truth: -2.343015 | Predicted: -2.392918
mp-1038378           | Ground Truth: -2.888994 | Predicted: -3.039448
mp-1034910           | Ground Truth: -2.720217 | Predicted: -2.982743
mp-1020642           | Ground Truth: -3.337392 | Predicted: -3.405383
mp-6794              | Ground Truth: -0.588499 | Predicted: -0.609202
mp-1224328           | Ground Truth: -0.892237 | Predicted: -0.813586
mp-28001             | Ground Truth: -0.631937 | Predicted: -0.594620
mp-7995              | Ground Truth: -3.212177 | Predicted: -3.236858
mp-1026429           | Ground Truth: 0.163999 | Predicted: 0.129734
mp-5939              | Ground Truth: -0.385567 | Predicted: -0.374797
mp-1228056           | Ground Truth: -0.312291 | Predicted: -0.333772
mp-11219             | Ground Truth: -0.777081 | Predicted: -0.656060
mp-1033319           | Ground Truth: -2.222674 | Predicted: -2.605305
mp-632822            | Ground Truth: 0.147170 | Predicted: -0.205836
mp-1202380           | Ground Truth: -0.392167 | Predicted: -0.396230
mp-1176667           | Ground Truth: -2.420997 | Predicted: -2.450815
mp-1196038           | Ground Truth: -2.570561 | Predicted: -2.586686
mp-1228631           | Ground Truth: -0.291843 | Predicted: -0.332578
mp-1026874           | Ground Truth: 0.188624 | Predicted: 0.148574
mp-1008557           | Ground Truth: -1.161681 | Predicted: -1.238108
mp-1026491           | Ground Truth: 0.321873 | Predicted: 0.275073
mp-1184725           | Ground Truth: 1.055307 | Predicted: 1.281111
mp-31046             | Ground Truth: -0.611254 | Predicted: -0.603417
mp-1220752           | Ground Truth: -0.692828 | Predicted: -0.649409
mp-1212375           | Ground Truth: -2.775825 | Predicted: -2.800999
mp-706910            | Ground Truth: -1.996508 | Predicted: -2.069308
mp-1196968           | Ground Truth: -2.039010 | Predicted: -2.093905

